# #JD, Flux, Err, Zp
2.458915034571799915e+06 -3.082425364934550061e+01 2.313646660577269998e+01 2.618329999999999913e+01
2.458937009780100081e+06 -4.839841535897480007e+00 3.192942116601449953e+01 2.614199999999999946e+01
2.458939998379599769e+06 -4.588094589250520272e+01 4.104305279913690185e+01 2.318890000000000029e+01
2.458943987962999847e+06 -8.058353393069539905e+00 2.939641242925790010e+01 2.614709999999999823e+01
2.458953952824099921e+06 -1.672647721005000108e+02 3.085486609848669914e+01 2.614560000000000173e+01
2.458956985914399847e+06 3.550484443097460030e+01 3.237724751241979959e+01 2.557209999999999894e+01
2.458964925104199909e+06 -8.655601635579340325e+01 2.452455321675600075e+01 2.614849999999999852e+01
2.458967883993099909e+06 2.212074528584639932e+00 3.121872718595610152e+01 2.613909999999999911e+01
2.458968894780099858e+06 -7.796838557601580533e+01 2.264704296908169923e+01 2.621610000000000085e+01
2.458969871377300005e+06 -8.587419390867839297e+01 2.584745778762020052e+01 2.555859999999999843e+01
2.458970911001150031e+06 -1.114519264873612485e+02 1.864879993343493680e+01 2.620165000000000077e+01
2.458971898229199927e+06 -1.451744696749069874e+02 3.722863655801609895e+01 2.618750000000000000e+01
2.458972935335599817e+06 -9.476474715319820064e+01 2.626593029829369996e+01 2.619450000000000145e+01
2.458973871174749918e+06 -5.763096164335924954e+01 3.107063699442596061e+01 2.619579999999999842e+01
2.458974840358799789e+06 -1.360750646625250049e+01 4.912461486775290354e+01 2.618299999999999983e+01
2.458975914050899912e+06 3.307780089452919725e+01 5.672362403536690323e+01 2.613109999999999999e+01
2.458976840393499937e+06 -1.533083655512430141e+02 8.601101118125950507e+01 2.600069999999999837e+01
2.458978797523099929e+06 -1.282725603165289954e+02 5.260253248915169877e+01 2.615159999999999840e+01
2.458979851730349939e+06 -4.004411422006394616e+01 3.032796375437098035e+01 2.615639999999999787e+01
2.458980814826400019e+06 -4.559380613095599699e+01 4.937689257004740284e+01 2.616469999999999985e+01
2.458981904826399870e+06 -2.908098057549119986e+01 3.282511475542259660e+01 2.619099999999999895e+01
2.458983863524349872e+06 -8.124733363712519463e+01 1.852724033263778480e+01 2.617524999999999835e+01
2.458984908171299845e+06 -7.857871820891129744e+01 1.695538536602651902e+01 2.619525000000000148e+01
2.458986801828700118e+06 -6.488694381261569788e+01 1.558113901009684454e+01 2.618149999999999977e+01
2.458987840868100058e+06 -9.574421855162709960e+01 2.284711277777800120e+01 2.619190000000000040e+01
2.458991779693299904e+06 -3.853923819044234733e+01 2.045113476850279000e+01 2.618410000000000082e+01
2.458992802800950129e+06 -6.112016938248549991e+01 1.757744019289463822e+01 2.617020000000000124e+01
2.458994814467600081e+06 2.778245911184050101e+02 2.466772305836240164e+01 2.618909999999999982e+01
2.458995781510449946e+06 7.322457937105004930e+02 1.972317989024740115e+01 2.617750000000000199e+01
2.458996807459449861e+06 1.213714671433329841e+03 2.205410262455760773e+01 2.617595000000000027e+01
2.458997801950249821e+06 1.869413725746945147e+03 2.300047022444201161e+01 2.618294999999999817e+01
2.458998811614600010e+06 2.367999013275009929e+03 2.567984027833782790e+01 2.617585000000000051e+01
2.458999830636600032e+06 2.514033116029075245e+03 3.048320122023886469e+01 2.612335000000000207e+01
2.459000837540499866e+06 2.082932826297655083e+03 4.024205649730846801e+01 2.563284999999999769e+01
2.459001778379600029e+06 3.548548142985830054e+03 4.915768698529330294e+01 2.618509999999999849e+01
2.459004786562500056e+06 3.953588428458219823e+03 6.896808907090179730e+01 2.620110000000000028e+01
2.459005783194399904e+06 2.236147941718079892e+03 1.540870092615390092e+02 2.533160000000000167e+01
2.459009863182900008e+06 3.423771973488289859e+03 5.570977054741209855e+01 2.623849999999999838e+01
2.459011759826399852e+06 3.197480378825289790e+03 3.899027434934559722e+01 2.618240000000000123e+01
2.459013814999999944e+06 2.871980747341160168e+03 4.036748495195830344e+01 2.623310000000000031e+01
2.459014761585600208e+06 2.706462582010160077e+03 3.994329120883050166e+01 2.623549999999999827e+01
2.459015818043999840e+06 2.405240662517209785e+03 3.900028899846569885e+01 2.619020000000000081e+01
2.459016757800899912e+06 1.662843067302180089e+03 3.953134083831709944e+01 2.586329999999999885e+01
2.459017790601899847e+06 2.149101498119220196e+03 3.337625339910650268e+01 2.623120000000000118e+01
2.459018760752299801e+06 2.093353924400209962e+03 3.572568190968910073e+01 2.626050000000000040e+01
2.459020778900499921e+06 1.766771560712920063e+03 3.324909466834459693e+01 2.619450000000000145e+01
2.459022753460600041e+06 1.604475319140409965e+03 3.119040042823500158e+01 2.622850000000000037e+01
2.459023798379600048e+06 1.409404596150609905e+03 3.157739051427800092e+01 2.622159999999999869e+01
2.459024757361100055e+06 1.327774277397239985e+03 3.068432316070110133e+01 2.613090000000000046e+01
2.459025695821799804e+06 8.100680072669889569e+02 2.971840269230130005e+01 2.558749999999999858e+01
2.459026788391199894e+06 9.464456558091850411e+02 3.440375488662930081e+01 2.608389999999999986e+01
2.459027770289400127e+06 9.042731969217660435e+02 3.416695451163609931e+01 2.604739999999999966e+01
2.459028732210599817e+06 9.582608566873840346e+02 3.436464759779610034e+01 2.613240000000000052e+01
2.459031746701399796e+06 9.333460680299780279e+02 3.987167790623450259e+01 2.613779999999999859e+01
2.459032743101899978e+06 8.885007933658630463e+02 4.530560788880700329e+01 2.617289999999999850e+01
2.459033831794000231e+06 7.535512413435900498e+02 5.459786815457859888e+01 2.617539999999999978e+01
2.459034839710600208e+06 7.878183228461440422e+02 5.693739343585720292e+01 2.617119999999999891e+01
2.459035829375000205e+06 8.722032471063149615e+02 6.375834433044399674e+01 2.616900000000000048e+01
2.459037828321800102e+06 7.729151148830540023e+02 4.845988969474419861e+01 2.618159999999999954e+01
2.459038725509299897e+06 5.984947510994089726e+02 3.557077812952230289e+01 2.618390000000000128e+01
2.459039810208349954e+06 7.611224649928640247e+02 2.629985137215030733e+01 2.628695000000000093e+01
2.459041755821799859e+06 6.212122613550179722e+02 2.881142164084959845e+01 2.617810000000000059e+01
2.459048749294000212e+06 5.674339098072180150e+02 2.814374063018789940e+01 2.623580000000000112e+01
2.459049844409700017e+06 5.937440804412029820e+02 3.215006339181999806e+01 2.620039999999999836e+01
2.459050777077550068e+06 4.653463749900574840e+02 2.262016720845889850e+01 2.621719999999999828e+01
2.459051851550899912e+06 5.239707940665159640e+02 2.970035502601280086e+01 2.616390000000000171e+01
2.459052756215299945e+06 5.043803761269430197e+02 2.564855536355729981e+01 2.623460000000000036e+01
2.459053822436350398e+06 4.915042632487604806e+02 1.959998327184923994e+01 2.621184999999999832e+01
2.459054852569399867e+06 4.531804850385959753e+02 3.253458072978980198e+01 2.617830000000000013e+01
2.459055824317099992e+06 4.637509268180169784e+02 2.886560180373599849e+01 2.618140000000000001e+01
2.459056844322900288e+06 3.752854252775434816e+02 3.078864270274772608e+01 2.616989999999999839e+01
2.459057821874999907e+06 4.413825641179449804e+02 2.890727260424580081e+01 2.617480000000000118e+01
2.459059687592600007e+06 4.096773631301974774e+02 2.645279806571685555e+01 2.622094999999999843e+01
2.459060706689800136e+06 4.180042667455970218e+02 3.612090070389349705e+01 2.621189999999999998e+01
2.459061764837950002e+06 4.359235843290549610e+02 2.917070878975172832e+01 2.620084999999999908e+01
2.459062732193250209e+06 4.378083231254710199e+02 3.143925305658797242e+01 2.620819999999999794e+01
2.459063782696799841e+06 3.738479338697779895e+02 5.719975689925610141e+01 2.621490000000000009e+01
2.459064797268500086e+06 4.568475225822779748e+02 7.425867971670139411e+01 2.615099999999999980e+01
2.459065829895850271e+06 3.101846903965014803e+02 5.958521332188572472e+01 2.612219999999999942e+01
2.459066739201399963e+06 4.166409131837160089e+02 4.213384849456050318e+01 2.621569999999999823e+01
2.459067677962999791e+06 3.274645587789220258e+02 2.720284781127559981e+01 2.622609999999999886e+01
2.459068739537000190e+06 2.824235954059449796e+02 3.567883550195900000e+01 2.622710000000000008e+01
2.459069717650500126e+06 3.242201999793639970e+02 2.658239828384450121e+01 2.623450000000000060e+01
2.459070708101899829e+06 3.481600942582330163e+02 2.769379080343950150e+01 2.622759999999999891e+01
2.459071696012749802e+06 3.865387525085079687e+02 3.139155731480952838e+01 2.620980000000000132e+01
2.459072694004599936e+06 3.276085011231190265e+02 2.644978655014200086e+01 2.621010000000000062e+01
2.459075716400499921e+06 2.525875174843949935e+02 2.897711409844499997e+01 2.606879999999999953e+01
2.459076706990700215e+06 3.224158734782479883e+02 2.757426839826570131e+01 2.612109999999999843e+01
2.459077703790499829e+06 2.256208540915474998e+02 2.330407074173297843e+01 2.609505000000000052e+01
2.459078786597200204e+06 2.595589065047249733e+02 2.966697351621219880e+01 2.607110000000000127e+01
2.459079729016200174e+06 3.083061273631969925e+02 2.980925108238150045e+01 2.608470000000000155e+01
2.459080663142350037e+06 1.669938069914364860e+02 2.855691578636194095e+01 2.565075000000000216e+01
2.459081700908550061e+06 2.341523917820765064e+02 1.985052284258716071e+01 2.598930000000000007e+01
2.459082673923599999e+06 3.046594909524729928e+02 2.758847398803959905e+01 2.599889999999999901e+01
2.459084639571799897e+06 2.248528413561870138e+02 4.289742500754599774e+01 2.608190000000000097e+01
2.459086656058999710e+06 2.251661040231575157e+02 3.106713607913093611e+01 2.614444999999999908e+01
2.459087654918999877e+06 2.024206529055020098e+02 4.227616351871709810e+01 2.610129999999999839e+01
2.459088682673600037e+06 1.474901160631970072e+02 4.745650849491909895e+01 2.604060000000000130e+01
2.459089714907399844e+06 2.065004724265340030e+02 5.867779198121299800e+01 2.606729999999999947e+01
2.459090682806700002e+06 1.964657157526964966e+02 3.086264755590798359e+01 2.613855000000000217e+01
2.459091707951399963e+06 1.816435433463070126e+02 4.566068800527929739e+01 2.620730000000000004e+01
2.459093695335600059e+06 2.198865415253000037e+02 6.359018519992640250e+01 2.618690000000000140e+01
2.459094778281250037e+06 1.392104310436079970e+02 5.004669816275894334e+01 2.595049999999999812e+01
2.459095655856499914e+06 1.674934932357840012e+02 4.005687187026040164e+01 2.615459999999999852e+01
2.459096706284699962e+06 1.044462800786349987e+02 4.640909636647010217e+01 2.614389999999999858e+01
2.459098667129599955e+06 1.424100541042990073e+02 2.998874993034539926e+01 2.616799999999999926e+01
2.459099693669000175e+06 1.839131525283430051e+02 2.644874287540519830e+01 2.610200000000000031e+01
2.459106699745399877e+06 2.248954939086619831e+01 3.908188151879299710e+01 2.557169999999999987e+01
2.459107627204849850e+06 1.470125063172785076e+02 2.350282112411265700e+01 2.568249999999999744e+01
2.459109659907400142e+06 8.326233071880240288e+01 3.203259007200760067e+01 2.590709999999999980e+01
2.459111728437500075e+06 6.524366214573240086e+01 4.064282648349300331e+01 2.590990000000000038e+01
2.459112672754600178e+06 8.882996487337089775e+01 2.845709149651520065e+01 2.615909999999999869e+01
2.459113629953700118e+06 8.048081089258039356e+01 2.751194713168910155e+01 2.609789999999999921e+01
2.459124714687500149e+06 9.692054059396609489e+01 7.902552861454310573e+01 2.601050000000000040e+01
2.459128640856499784e+06 1.500371309504390069e+02 3.132679318120730017e+01 2.604380000000000095e+01
2.459135662592600100e+06 1.005341708952499999e+02 3.962450179942000261e+01 2.608200000000000074e+01
2.459137599085600115e+06 9.140338954830899354e+01 3.314744701373270175e+01 2.615769999999999840e+01
2.459139593819399830e+06 4.489853303338360035e+01 3.443592544382549647e+01 2.613960000000000150e+01
2.459141612719899975e+06 6.028174688449220042e+01 3.784416566541339932e+01 2.595009999999999906e+01
2.459145601909699850e+06 2.802173374251150051e+01 3.126346450606060046e+01 2.617960000000000065e+01
2.459150620937500149e+06 1.437016427396380038e+02 7.421975037222570393e+01 2.616150000000000020e+01
2.459154659143500030e+06 -7.010725622833720649e+01 1.046151818629979999e+02 2.606250000000000000e+01
2.459231026076400187e+06 1.405915947372049946e+00 3.971327179268379837e+01 2.616029999999999944e+01
2.459232993657399900e+06 -5.812571020780040243e+01 3.637844220694820052e+01 2.609609999999999985e+01
2.459250011192100123e+06 -6.123910994511510353e+01 4.447970707168840221e+01 2.619989999999999952e+01
2.459251992407400161e+06 -5.283870916157209763e+01 5.447787635736259659e+01 2.617950000000000088e+01
2.459254011354200076e+06 -4.852724180000309673e+01 3.302453606246500328e+01 2.618850000000000122e+01
2.459256930266200099e+06 -1.146791055383390017e+02 3.934468993684949822e+01 2.610219999999999985e+01
2.459265036180600058e+06 -6.795371866177779907e+01 2.884939375590640154e+01 2.624869999999999948e+01
2.459267913205999881e+06 -7.842397469796969744e+01 7.484929293104769954e+01 2.616750000000000043e+01
2.459270023877299856e+06 -7.190284375608949574e+01 3.317363271670760128e+01 2.623290000000000077e+01
2.459272998553200159e+06 -9.307234090809879490e+01 6.376321633942949774e+01 2.620609999999999928e+01
2.459276017060200218e+06 -2.184378623100120009e+01 4.541315709298090297e+01 2.624429999999999907e+01
2.459280950208299793e+06 -8.335162124786119620e+00 3.453150789221280093e+01 2.599350000000000094e+01
2.459291964629599825e+06 -4.389443416472570192e+01 2.462888409376699883e+01 2.607999999999999829e+01
2.459297926493099891e+06 6.684369393590870345e+00 5.082805396905359885e+01 2.618159999999999954e+01
2.459301906018500216e+06 9.531081896489250482e+01 9.577469402370020646e+01 2.619760000000000133e+01
2.459303945011599921e+06 -5.958172048727210068e+01 6.377573611313270163e+01 2.618339999999999890e+01
2.459306993275499903e+06 -2.354535376463820029e+01 3.740454972718880100e+01 2.621549999999999869e+01
2.459308996597200166e+06 -6.440270615326680570e+01 3.576039149150020080e+01 2.619099999999999895e+01
2.459310953692100011e+06 -5.949244875787079678e+01 3.005118676179660042e+01 2.435800000000000054e+01
2.459312902824100107e+06 -3.359394326208229842e+01 3.130312180208730055e+01 2.620889999999999986e+01
2.459314957766199950e+06 -5.351302445580719791e+01 2.507457914774310126e+01 2.617940000000000111e+01
2.459316902696799953e+06 -4.759931359107999782e+01 2.194883846585879894e+01 2.618309999999999960e+01
2.459319895798599813e+06 6.138771355481439684e+01 4.879015018993619890e+01 2.620579999999999998e+01
2.459322777708299924e+06 -8.651601629474299671e+01 3.074748228718510035e+01 2.605699999999999861e+01
2.459324842361100018e+06 -6.977221274337520640e+01 3.332334582675029822e+01 2.617739999999999867e+01
2.459328809363400098e+06 -3.070325051588089948e+01 5.001052243529080243e+01 2.615549999999999997e+01
2.459334902743100189e+06 -7.508957274842549623e+01 4.094845316553939796e+01 2.620990000000000109e+01
2.459336872419000138e+06 -9.801909536599599448e+01 3.010207273861789901e+01 2.617279999999999873e+01
2.459339841354200151e+06 -2.609938772566470178e+01 2.223214497030989989e+01 2.617940000000000111e+01
2.459341912268499844e+06 -6.873574640187220552e+01 3.624655088183420304e+01 2.618449999999999989e+01
2.459343868252300192e+06 -2.623217581092919914e+01 2.598412259188339846e+01 2.612890000000000157e+01
2.459345946226899978e+06 -2.744953629658429861e+01 2.545434324212720156e+01 2.616809999999999903e+01
2.459349824629600160e+06 -4.504089800684369749e+01 2.268251870199659948e+01 2.617770000000000152e+01
2.459353928842599969e+06 -5.555388800532890414e+00 2.918235841034019984e+01 2.617549999999999955e+01
2.459356861018499825e+06 3.282669756686439655e+01 4.551242865189419717e+01 2.618440000000000012e+01
2.459359894131899811e+06 8.228778825392149443e+00 5.733170689901839978e+01 2.618199999999999861e+01
2.459362794919000007e+06 -7.153055992597759882e+01 4.503014248159470156e+01 2.623019999999999996e+01
2.459364852511600126e+06 -4.716787146725160085e+01 3.094729690156719926e+01 2.620469999999999899e+01
2.459366835312500130e+06 -1.766088874666110087e+02 3.114266436144610140e+01 2.617129999999999868e+01
2.459368883125000168e+06 -5.226712669810510192e+01 2.234755734248560088e+01 2.617859999999999943e+01
2.459370856550899800e+06 -8.072049651521450642e+01 2.978285666900709927e+01 2.617839999999999989e+01
2.459372826284700073e+06 -1.663171341143319992e+01 3.555750497243889896e+01 2.357539999999999836e+01
2.459374790983799845e+06 -3.488216987861540019e+01 2.598674690202129867e+01 2.603369999999999962e+01
2.459376808379599825e+06 -5.361966914976920151e+01 2.267062028500820148e+01 2.622070000000000078e+01
2.459378805289399810e+06 -1.566373080253650016e+02 2.719542738721899866e+01 2.620919999999999916e+01
2.459380842349499930e+06 -4.513259206176439875e+01 2.975141943207239947e+01 2.591580000000000084e+01
2.459382873518500011e+06 -5.394542160819150212e+01 2.729641497364039893e+01 2.606380000000000052e+01
2.459384841504599899e+06 -1.276233017843109963e+02 3.646171707385799721e+01 2.608399999999999963e+01
2.459386893958299886e+06 -4.944869527179360347e+01 4.010491405277399934e+01 2.617249999999999943e+01
2.459390830798599869e+06 -1.169322827821639947e+02 5.549848899650110212e+01 2.621180000000000021e+01
2.459392840613400098e+06 -3.489962798340930306e+01 4.464167901021699691e+01 2.617859999999999943e+01
2.459394801273100078e+06 -2.201666423966970143e+01 3.617239679722950285e+01 2.591270000000000095e+01
2.459396825219899882e+06 -3.901983897305940019e+01 2.502358784691909932e+01 2.614669999999999916e+01
2.459399820891200099e+06 -4.639945201806590092e+01 2.403912278859809959e+01 2.618080000000000140e+01
2.459401825659700204e+06 -7.032385722873260647e+01 2.598204441728289993e+01 2.619950000000000045e+01
2.459403821203699801e+06 -4.885511696177979957e+01 2.503739445268740127e+01 2.614010000000000034e+01
2.459407806226899847e+06 -4.091817174598210016e+01 2.535435537463369826e+01 2.603249999999999886e+01
2.459409784120399971e+06 -9.971342604327310255e+01 2.400164941504790050e+01 2.606520000000000081e+01
2.459411737939800136e+06 -9.695275500239389999e+01 3.447322999183710124e+01 2.603490000000000038e+01
2.459414784386599902e+06 -6.681046085710269722e+01 3.237667291077570297e+01 2.613019999999999854e+01
2.459417779803200159e+06 1.255212005016609993e+02 9.358385193544999936e+01 2.464420000000000144e+01
2.459419782094900031e+06 -5.225183794336140153e+01 1.018685956867099947e+02 2.567549999999999955e+01
2.459423759768499993e+06 5.662898564743009899e+00 6.003497932614420307e+01 2.477939999999999898e+01
2.459427714583300054e+06 -9.313115328664299852e+01 2.909996230585090160e+01 2.615360000000000085e+01
2.459429742245399859e+06 -6.719637627866930529e+01 2.374526062272600058e+01 2.617760000000000176e+01
2.459434696736100130e+06 -7.746910926791349539e+01 2.674670238062870098e+01 2.617099999999999937e+01
2.459436714953700081e+06 -1.751448112485810071e+01 2.724225533243010133e+01 2.612000000000000099e+01
2.459439726087999996e+06 -7.644793947623739427e+01 3.389791392565650341e+01 2.600959999999999894e+01
2.459441696018499788e+06 -4.147924805114480051e+01 3.887187953266430185e+01 2.608170000000000144e+01
2.459443757407399826e+06 -4.328740558842609687e+01 4.835377592743009956e+01 2.589949999999999974e+01
2.459448744479199871e+06 -6.756456330112949615e+01 6.671257929997230463e+01 2.611489999999999867e+01
2.459450786145799793e+06 -4.844949119488639866e+01 6.462906155131069852e+01 2.578969999999999985e+01
2.459452698680600151e+06 -7.959156284704539530e+01 2.762468151909520131e+01 2.618130000000000024e+01
2.459454784837999847e+06 -1.041865053207900047e+02 3.556689747786379741e+01 2.613950000000000173e+01
2.459460718009300064e+06 -1.525860844177520015e+01 3.823044020882689864e+01 2.618459999999999965e+01
2.459462698854200076e+06 -2.041166686141340136e+01 3.205357077887470041e+01 2.620240000000000080e+01
2.459464781307899859e+06 -6.178214534343249653e+01 4.136015951125639845e+01 2.605450000000000088e+01
2.459466662789400201e+06 -1.073353897107540078e+01 2.451427328937450056e+01 2.616519999999999868e+01
2.459468717037000228e+06 -1.099878052824449952e+02 2.518247301314670139e+01 2.613210000000000122e+01
2.459470653032400180e+06 -1.315278389572920048e+01 3.135668455780810149e+01 2.619960000000000022e+01
2.459473640590299852e+06 -9.523730795347860578e+01 3.592708565907239660e+01 2.622169999999999845e+01
2.459476694155099802e+06 2.613389459847849849e+01 7.626249933678150228e+01 2.617429999999999879e+01
2.459478686620399822e+06 -1.468755505613270032e+02 6.015578874062209991e+01 2.615589999999999904e+01
2.459480677893499844e+06 -4.526056575452410158e+01 5.115988045938050277e+01 2.615589999999999904e+01
2.459484737488400191e+06 -9.998362529968899537e+01 3.857920343586359735e+01 2.600740000000000052e+01
2.459488651411999948e+06 -2.759819241996730099e+01 3.058933973451469868e+01 2.618590000000000018e+01
2.459490644386599772e+06 -9.397598513197000614e+01 3.687958852365350282e+01 2.616179999999999950e+01
2.459497685405100230e+06 7.855229007257260321e+01 7.234631475416969693e+01 2.611720000000000041e+01
2.459502657824099995e+06 -2.360970323403849846e+01 7.326554631632730263e+01 2.613279999999999959e+01
2.459504622453699820e+06 -7.906868713305099661e+00 5.039392766269440216e+01 2.616779999999999973e+01
2.459510656400499865e+06 -1.221644470386339947e+02 1.283192721418830047e+02 2.409890000000000043e+01
2.459512622974500060e+06 -7.588878656965569292e+01 3.363830901051200328e+01 2.617739999999999867e+01
2.459521641909699887e+06 -4.331922855802849881e+01 5.168552810898089689e+01 2.611560000000000059e+01
2.459523594178199768e+06 -1.179373438864810026e+02 3.327983508952539893e+01 2.616560000000000130e+01
2.459525640138899907e+06 -3.073729527765789982e+01 5.260128054147109822e+01 2.609779999999999944e+01
2.459601033530099783e+06 -1.231528617001129930e+02 5.318026843897840195e+01 2.619000000000000128e+01
2.459623947430599947e+06 1.138892085891970041e+01 5.222159288356240125e+01 2.615790000000000148e+01
2.459625995011600200e+06 1.506244342859510077e+01 7.372321672874760168e+01 2.622510000000000119e+01
2.459630005034700036e+06 -8.116893070429270551e+00 5.664008954278939711e+01 2.621640000000000015e+01
2.459640012881900184e+06 -1.834434273331349985e+01 6.185855727521970238e+01 2.622370000000000090e+01
