mjd,m,em,f,ef,band,det,zp,f_counts,ef_counts
58879.52619209979,18.638617962656085,nan,-3.338796058545867,25.44384906265108,ztfr,False,26.2371,-28.7362366910243,218.98925725744317
58880.46003470011,19.27618739051517,nan,-7.179356452076185,14.143439578153192,ztfg,False,26.2442,-62.196438447029,122.52791389087363
58881.46056709997,19.43100515793586,nan,-2.7697195283763727,12.263881132958591,ztfg,False,26.2617,-24.38460882547,107.97120107123702
58883.51969909994,18.6139697071499,nan,2.570736927584898,26.028078794834524,ztfr,False,26.2292,21.9653251298367,222.39351179766635
58883.52060189983,18.699466052879494,nan,-5.42389481536974,24.05711667607283,ztfr,False,26.2198,-45.9442597650099,203.78094623638006
58884.441400500014,18.633534731839017,nan,-7.871549549936048,25.563252097089745,ztfg,False,26.2864,-70.8957552828206,230.2375222834047
58884.49719909998,18.548301476863102,nan,-6.949200648123071,27.6509084895974,ztfr,False,26.2558,-60.8491970104477,242.11929736923247
58885.442546300124,18.470504235324054,nan,-11.957716071746496,29.704914148071197,ztfg,False,26.2857,-107.628735317466,267.3673068743344
58885.53010419989,19.080060033032325,nan,-5.1742213008175595,16.94361140285143,ztfr,False,26.2555,-45.2944509398274,148.32213985681133
58886.45972219994,18.62309438988629,nan,-2.6405069803265975,25.810251695938053,ztfg,False,26.2721,-23.4707690422915,229.42050939166478
58886.46068290016,18.65417271805304,nan,5.141890218792434,25.081927515559123,ztfg,False,26.3014,46.9551032720643,229.0450489299044
58886.53723380016,18.850991179410425,nan,-3.499196040063002,20.923461003269797,ztfr,False,26.2623,-30.8239487711268,184.3119627181121
58886.538263900205,18.910467481979225,nan,4.839833351950931,19.808108347385858,ztfr,False,26.2851,43.5381937820595,178.18986666904135
58887.48415509984,18.746150973360724,nan,10.353343344525578,23.04462292941105,ztfr,False,26.2936,93.868659648552,208.93423452762218
58888.29516200023,17.621827540805512,nan,-20.540635541665555,64.90811236904813,ztfg,False,26.1315,-160.403513480869,506.87279155930867
58888.4618286998,17.991893560574653,nan,-14.632591717382303,46.16071970755333,ztfr,False,26.2672,-129.479571942335,408.46285768939265
58894.373981500044,19.08903222360854,nan,-9.513863745959382,16.80417153906903,ztfg,False,26.2477,-82.6869413432974,146.04850179442974
58894.46226850012,19.185799402838114,nan,-2.890696516988137,15.371287109697926,ztfr,False,26.2654,-25.5365662094823,135.79076485370595
58894.46416669991,19.161793933790502,nan,-2.9477296847852683,15.714928961313099,ztfr,False,26.2691,-26.1292927664559,139.3004188116791
58895.38271989999,19.3705158102402,nan,-6.50319614541799,12.966527085489517,ztfg,False,26.2363,-55.9302619208332,111.5176660642447
58895.435023100115,19.258132683618012,nan,-12.264228990133718,14.380597211154676,ztfr,False,26.2557,-107.379221450599,125.90904277559548
58898.358055599965,19.430820056768184,nan,-1.122038128247302,12.26597211253892,ztfr,False,26.2455,-9.7321235800948,106.39028516410158
58898.396620399784,19.58776630530957,nan,-3.4416666776371154,10.615084937016057,ztfg,False,26.2956,-31.2614276106457,96.41918884696017
58898.39751160005,19.625714181585163,nan,-5.111292772746617,10.250482842261533,ztfg,False,26.2453,-44.3252055130936,88.89233679086027
58899.39693289995,19.429354202902253,nan,-0.5366500331811402,12.282543601561239,ztfg,False,26.2323,-4.59844673758861,105.24665808568902
58899.44010420004,19.23966070007957,nan,0.8920624181039811,14.627352102125691,ztfr,False,26.2619,7.85516375765744,128.80292205037048
58900.357164400164,19.43582674971443,nan,-0.9970650347679458,12.209539824802617,ztfg,False,26.2308,-8.5318554060316,104.47666373502362
58901.38152780011,19.240174377198095,nan,-4.44713718793099,14.620433332262749,ztfr,False,26.2202,-37.684306467062,123.89113874640103
58901.382418999914,19.104252415441152,nan,-4.0111583693376796,16.570248805627344,ztfr,False,26.2217,-34.0368851495795,140.6076757797579
58904.473286999855,18.955376027806516,nan,1.394506393919981,19.005512470237843,ztfr,False,26.2213,11.828795125348,161.2128235789144
58904.47418980021,18.962970504273542,nan,-6.601803981137727,18.87303711421673,ztfr,False,26.2251,-56.1956404624353,160.65039360983036
58905.29408559995,18.910689587530634,nan,0.8365261345063305,19.804056681020267,ztfg,False,26.1406,6.58748309333203,155.95315338545825
58906.35317130014,19.23584578954323,nan,-4.903309318001177,14.678838079193758,ztfg,False,26.2073,-41.0590872714788,122.91692296973261
58906.441365700215,19.095012759897216,nan,0.24800308357842882,16.71186396063791,ztfr,False,26.2062,2.07461293197453,139.79926616184275
58908.33642360009,19.353098453122847,nan,-0.8828579967767579,13.176213230921885,ztfg,False,26.1995,-7.33991203463611,109.54450932954512
58908.337314799894,19.247508322779098,nan,-1.2349586886704425,14.522007828912987,ztfg,False,26.2135,-10.4004571728378,122.30005900102594
58908.451481500175,19.354637288548695,nan,0.4258238726356407,13.157551550865081,ztfr,False,26.2592,3.74033072938977,115.57265233774403
58908.45283559989,19.30066117397086,nan,-0.16316343670765932,13.828195984027344,ztfr,False,26.2629,-1.43807933069642,121.87805814043301
58909.27603009995,18.43248567492935,nan,1.0128894767724288,30.76349869322096,ztfg,False,26.1744,8.22852625388416,249.91695783544367
58911.39759259997,19.077606046015518,nan,-3.9338254623240205,16.981950758799982,ztfg,False,26.2124,-33.0959679291187,142.87214902388664
58911.39849539986,19.12762147829188,nan,-3.6226289199517727,16.217406560626934,ztfg,False,26.2047,-30.2624336196769,135.4757002080188
58911.4499884001,18.86697361876947,nan,-0.5886089624304881,20.617715764656065,ztfr,False,26.2057,-4.9216063098398,172.39336550842646
58911.45089119999,18.797159942477965,nan,-1.109621828068343,21.98700213949622,ztfr,False,26.2066,-9.28570733257541,183.99499885784195
58912.27390050003,18.761429284021517,nan,-4.073236771855003,22.722613533669154,ztfg,False,26.1587,-32.6151706943316,181.94422778041502
58913.332245400175,19.00163134726537,nan,0.626493732761482,18.212830959737683,ztfg,False,26.1802,5.11677983826872,148.75016521204645
58913.443935200106,18.973051975316213,nan,3.072611066172151,18.698604918769792,ztfr,False,26.0779,22.8385007196711,138.9854077516503
58914.37690970022,18.77478695549261,nan,2.038864115175274,22.44477279518542,ztfr,False,26.1946,16.8743977671465,185.7612879250799
