MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
59021.543654,19.008,0.122,91,11,o,0,3.66,344.64262,15.17085,9095.31,180.36,2.38,2.07,-38.7,-0.395,19.53,20.65,01a59021o0630o
59021.544113,19.582,0.251,53,13,o,0,3.88,344.64262,15.17085,9848.27,10384.59,2.21,2.08,39.1,-0.421,19.46,20.62,01a59021o0631o
59021.551649,19.176,0.158,78,12,o,0,2.80,344.64262,15.17085,9075.67,141.26,2.54,2.18,-36.4,-0.384,19.49,20.70,01a59021o0646o
59021.552587,19.102,0.206,83,17,o,0,5.37,344.64262,15.17085,9909.36,10464.67,2.31,2.15,35.4,-0.417,19.50,20.67,01a59021o0648o
59021.559294,18.785,0.115,111,13,o,0,3.07,344.64262,15.17085,9928.94,10346.77,2.19,2.02,31.4,-0.437,19.52,20.66,01a59021o0661o
59021.559753,18.741,0.113,116,13,o,0,2.41,344.64262,15.17085,9133.46,221.54,2.46,2.15,-35.7,-0.386,19.51,20.70,01a59021o0662o
59021.563460,19.795,0.322,44,14,o,0,2.44,344.64262,15.17085,9152.81,101.70,2.46,2.12,-28.6,-0.382,19.50,20.70,01a59021o0670o
59023.542966,19.188,1.486,77,114,c,0,1.69,344.64262,15.17085,1320.33,4044.56,2.40,2.34,-44.9,-0.419,17.45,19.16,02a59023o0606c
59023.550334,-18.064,0.509,-216,110,c,0,2.24,344.64262,15.17085,1333.85,4084.34,2.48,2.40,-29.5,-0.399,16.78,18.49,02a59023o0621c
59023.554501,18.405,0.583,158,92,c,0,1.02,344.64262,15.17085,1275.81,4006.51,2.43,2.32,-34.9,-0.400,16.82,18.53,02a59023o0630c
59023.560292,17.731,0.850,294,250,c,0,1.21,344.64262,15.17085,1263.67,4119.86,2.48,2.35,-60.4,-0.404,16.87,18.61,02a59023o0641c
59025.556759,18.879,0.095,102,10,o,0,3.38,344.64262,15.17085,9673.02,4088.32,2.58,2.19,-79.9,-0.396,19.64,21.15,01a59025o0597o
59025.559980,18.545,0.079,139,11,o,0,3.29,344.64262,15.17085,9653.64,4050.58,2.67,2.44,-79.9,-0.385,19.58,21.16,01a59025o0604o
59025.577793,18.477,0.078,148,12,o,0,4.30,344.64262,15.17085,9712.35,4126.39,2.80,2.38,-80.1,-0.384,19.53,21.16,01a59025o0636o
59025.586102,19.357,0.152,66,10,o,0,5.06,344.64262,15.17085,9731.48,4011.42,2.64,2.31,-79.2,-0.390,19.61,21.35,01a59025o0653o
59027.537386,18.578,0.082,135,11,c,0,6.29,344.64262,15.17085,2642.94,56.91,2.66,2.29,-55.6,-0.390,19.74,21.72,02a59027o0602c
59027.540598,19.074,0.109,85,9,c,0,2.74,344.64262,15.17085,2662.92,97.40,2.68,2.30,-53.7,-0.385,19.75,21.72,02a59027o0609c
59027.543798,20.080,0.248,34,8,c,0,5.64,344.64262,15.17085,3449.83,10279.84,2.54,2.20,-43.3,-0.423,19.77,21.78,02a59027o0616c
59027.551943,20.118,0.275,33,9,c,0,2.88,344.64262,15.17085,3460.73,10320.00,2.41,2.37,-79.0,-0.398,19.71,21.79,02a59027o0631c
59027.555255,20.024,0.213,36,8,c,0,8.31,344.64262,15.17085,3405.84,10241.95,2.59,2.24,-44.8,-0.409,19.78,21.79,02a59027o0638c
59027.567564,19.754,0.185,46,8,c,0,6.63,344.64262,15.17085,3386.72,10359.97,2.46,2.18,-44.6,-0.416,19.82,21.81,02a59027o0663c
59027.571860,19.214,0.144,75,11,c,0,2.37,344.64262,15.17085,2581.59,138.20,2.62,2.24,-57.2,-0.387,19.77,21.77,02a59027o0672c
59029.557136,19.835,0.358,42,15,o,0,4.16,344.64262,15.17085,9672.27,4090.78,2.27,1.89,-61.5,-0.429,19.30,21.32,01a59029o0496o
59029.560376,19.036,0.130,88,11,o,0,3.02,344.64262,15.17085,9651.78,4051.76,2.15,1.88,-35.6,-0.403,19.52,21.56,01a59029o0503o
59029.564992,18.694,0.096,121,12,o,0,3.95,344.64262,15.17085,9710.25,4129.38,1.93,1.83,-59.5,-0.431,19.82,21.24,01a59029o0513o
59029.575874,18.637,0.086,127,11,o,0,6.79,344.64262,15.17085,9733.94,4016.48,2.12,1.88,-76.3,-0.432,19.85,21.25,01a59029o0535o
59031.544199,18.919,0.116,98,11,c,0,5.46,344.64262,15.17085,2643.76,57.48,2.85,2.53,-58.6,-0.375,19.60,21.69,02a59031o0618c
59031.545571,19.631,0.198,51,10,c,0,4.08,344.64262,15.17085,3449.21,10279.66,2.71,2.44,-47.1,-0.401,19.69,21.74,02a59031o0621c
59031.546028,18.630,0.078,128,10,c,0,3.02,344.64262,15.17085,2663.22,97.75,2.73,2.43,-59.4,-0.379,19.67,21.70,02a59031o0622c
59031.547862,-22.214,2.121,-5,10,c,0,2.65,344.64262,15.17085,3468.67,10319.45,2.69,2.40,-46.9,-0.411,19.70,21.75,02a59031o0626c
59031.550633,-21.128,0.735,-13,9,c,0,2.38,344.64262,15.17085,3409.27,10241.09,2.77,2.49,-45.2,-0.409,19.68,21.75,02a59031o0632c
59031.558004,20.225,0.292,30,9,c,0,2.30,344.64262,15.17085,3388.08,10360.37,2.65,2.37,-43.5,-0.414,19.74,21.76,02a59031o0648c
59031.558462,19.219,0.133,75,10,c,0,3.89,344.64262,15.17085,2585.25,137.05,2.71,2.36,-56.3,-0.384,19.70,21.72,02a59031o0649c
59033.546740,18.928,0.162,97,16,o,0,2.50,344.64262,15.17085,5140.00,376.94,2.31,1.92,-18.2,-0.412,19.28,19.94,01a59033o0644o
59033.549046,19.075,0.173,85,15,o,0,2.04,344.64262,15.17085,5119.85,337.81,2.32,1.99,-20.8,-0.415,19.26,19.97,01a59033o0649o
59033.552549,19.292,0.199,70,14,o,0,4.08,344.64262,15.17085,5180.02,416.82,2.18,1.93,-20.9,-0.425,19.29,19.98,01a59033o0656o
59033.560917,18.799,0.139,110,15,o,0,2.52,344.64262,15.17085,5197.37,298.70,2.12,1.89,-18.3,-0.428,19.34,20.03,01a59033o0673o
