MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
58986.593977,-23.031,2.852,-2,6,o,0,2.46,277.63342,42.68772,8793.26,7595.60,1.95,1.92,-29.7,-0.413,19.81,21.31,01a58986o0690o
58988.476494,-22.107,1.882,-5,10,c,0,0.95,277.63342,42.68772,6954.90,9649.51,2.69,2.61,79.9,-0.399,19.70,21.74,02a58988o0525c
58988.501784,-23.669,7.875,-1,10,c,0,1.00,277.63342,42.68772,6980.17,9690.35,2.76,2.61,56.4,-0.391,19.74,21.73,02a58988o0579c
58988.505025,-25.177,32.000,0,10,c,0,0.84,277.63342,42.68772,6919.22,9614.33,2.83,2.55,52.4,-0.391,19.77,21.75,02a58988o0586c
58988.507768,22.116,1.971,5,10,c,0,0.84,277.63342,42.68772,6899.39,9732.46,2.80,2.54,50.5,-0.388,19.72,21.74,02a58988o0592c
58990.473647,18.113,0.047,206,10,o,0,1.68,277.63342,42.68772,1703.89,3001.65,2.25,2.02,-4.4,-0.388,19.54,20.90,01a58990o0525o
58990.476425,18.267,0.062,179,11,o,0,0.90,277.63342,42.68772,1683.45,2963.04,2.41,2.07,-12.6,-0.362,19.49,20.88,01a58990o0531o
58990.480181,18.267,0.059,179,11,o,0,1.29,277.63342,42.68772,1744.45,3041.30,2.39,2.01,-11.9,-0.366,19.51,20.90,01a58990o0539o
58990.488949,18.120,0.051,205,10,o,0,1.04,277.63342,42.68772,1760.21,2926.35,2.21,1.98,-12.2,-0.382,19.58,20.90,01a58990o0557o
58992.483856,18.748,0.086,115,10,c,0,1.28,277.63342,42.68772,6952.57,9650.90,2.84,2.72,75.3,-0.394,19.71,21.75,02a58992o0538c
58992.485685,18.604,0.076,131,10,c,0,1.40,277.63342,42.68772,6972.21,9689.33,2.85,2.75,86.2,-0.390,19.69,21.73,02a58992o0542c
58992.488883,18.531,0.076,140,11,c,0,0.91,277.63342,42.68772,6911.62,9611.47,2.77,2.64,55.0,-0.393,19.69,21.74,02a58992o0549c
58992.496696,18.750,0.084,115,10,c,0,1.22,277.63342,42.68772,6893.68,9729.97,3.05,2.62,46.5,-0.376,19.67,21.71,02a58992o0566c
58994.486272,19.515,0.169,57,10,o,0,1.14,277.63342,42.68772,4139.34,4889.58,2.26,1.96,-4.5,-0.388,19.50,20.68,01a58994o0558o
58994.489496,19.552,0.151,55,8,o,0,2.13,277.63342,42.68772,4119.35,4851.07,2.21,1.99,-5.1,-0.392,19.53,20.72,01a58994o0565o
58994.492264,19.189,0.148,77,11,o,0,1.12,277.63342,42.68772,4177.52,4927.27,2.65,2.21,1.1,-0.346,19.39,20.72,01a58994o0571o
58994.497332,19.166,0.140,78,11,o,0,0.84,277.63342,42.68772,4196.15,4811.63,2.25,1.99,-0.4,-0.389,19.54,20.79,01a58994o0582o
58998.464009,19.749,0.174,46,8,o,0,1.05,277.63342,42.68772,4137.95,4884.45,2.46,2.08,-3.5,-0.364,19.60,21.15,01a58998o0497o
58998.477089,20.488,0.386,23,9,o,0,1.29,277.63342,42.68772,4117.62,4849.35,2.88,2.35,-4.8,-0.313,19.49,21.12,01a58998o0524o
58998.480856,19.972,0.237,37,9,o,0,0.99,277.63342,42.68772,4175.92,4930.04,2.39,2.05,-1.4,-0.373,19.60,21.12,01a58998o0532o
58998.485939,19.958,0.202,38,8,o,0,1.40,277.63342,42.68772,4193.60,4809.93,2.41,2.06,-1.6,-0.371,19.61,21.14,01a58998o0543o
59000.491745,19.654,0.195,50,10,c,0,1.04,277.63342,42.68772,2192.85,3808.29,2.37,2.30,57.3,-0.412,19.67,21.35,02a59000o0526c
59000.493575,19.908,0.222,40,9,c,0,1.02,277.63342,42.68772,2212.35,3846.60,2.59,2.24,42.2,-0.399,19.64,21.43,02a59000o0530c
59000.496852,19.605,0.183,52,10,c,0,0.80,277.63342,42.68772,2153.64,3768.11,2.36,2.29,63.6,-0.409,19.75,21.58,02a59000o0537c
59000.501925,19.406,0.109,63,7,c,0,1.57,277.63342,42.68772,2137.19,3884.67,2.49,2.22,42.0,-0.404,19.72,21.75,02a59000o0548c
59002.464125,19.759,0.278,45,13,o,0,1.15,277.63342,42.68772,1574.34,1063.32,2.25,2.02,-8.2,-0.400,19.29,20.12,01a59002o0494o
59002.465966,19.752,0.258,46,12,o,0,1.21,277.63342,42.68772,1553.14,1024.61,2.13,1.90,-2.0,-0.407,19.33,20.13,01a59002o0498o
59002.491074,19.728,0.265,47,12,o,0,1.36,277.63342,42.68772,8936.13,9427.66,2.26,1.87,12.2,-0.404,19.35,20.24,01a59002o0552o
59002.496264,20.093,0.388,33,13,o,0,1.01,277.63342,42.68772,1624.79,985.92,2.31,1.88,-9.8,-0.395,19.36,20.25,01a59002o0563o
59004.502140,20.829,1.029,17,17,o,0,1.10,277.63342,42.68772,609.50,6725.89,2.18,1.89,-50.5,-0.418,19.00,19.53,02a59004o0422o
59004.506284,19.757,0.323,45,15,o,0,1.58,277.63342,42.68772,590.24,6687.85,2.16,1.87,-52.7,-0.423,19.03,19.53,02a59004o0431o
59004.511801,19.820,0.476,43,20,o,0,0.86,277.63342,42.68772,647.21,6762.40,2.26,2.14,-26.4,-0.418,18.93,19.52,02a59004o0443o
59004.515961,19.894,0.494,40,20,o,0,1.07,277.63342,42.68772,10312.94,6734.22,2.40,2.15,-64.7,-0.435,19.02,19.56,02a59004o0452o
59004.519170,20.662,1.024,20,20,o,0,1.03,277.63342,42.68772,10293.45,6694.96,2.38,2.11,-65.0,-0.430,19.07,19.56,02a59004o0459o
59004.524240,19.670,0.353,49,17,o,0,1.22,277.63342,42.68772,665.61,6644.07,2.33,2.22,-33.8,-0.416,18.87,19.53,02a59004o0470o
59004.526528,20.175,0.667,31,21,o,0,0.92,277.63342,42.68772,10350.65,6772.85,2.41,2.12,-61.9,-0.436,19.07,19.57,02a59004o0475o
59004.539457,20.023,0.512,36,18,o,0,1.41,277.63342,42.68772,10369.28,6659.49,2.42,2.12,-63.2,-0.438,19.03,19.58,02a59004o0503o
59006.443175,19.738,0.404,46,19,o,0,0.87,277.63342,42.68772,1572.26,1058.97,2.06,1.85,4.1,-0.424,19.03,19.40,01a59006o0447o
59006.445013,21.080,1.043,13,14,o,0,1.61,277.63342,42.68772,1550.73,1019.50,2.03,1.85,-1.1,-0.428,19.06,19.40,01a59006o0451o
59006.448244,19.954,0.429,38,16,o,0,1.36,277.63342,42.68772,1611.89,1096.55,2.05,1.82,1.6,-0.419,19.02,19.41,01a59006o0458o
59006.453314,-19.787,0.465,-44,20,o,0,4.59,277.63342,42.68772,1629.50,978.73,2.04,1.80,4.5,-0.432,18.92,19.25,01a59006o0469o
59008.474826,19.678,2.200,49,108,o,0,1.17,277.63342,42.68772,262.49,3837.41,2.11,2.00,48.9,-0.391,16.99,16.80,02a59008o0500o
59008.476654,-18.588,0.967,-133,129,o,0,0.89,277.63342,42.68772,281.85,3877.29,2.10,2.06,76.1,-0.420,16.64,16.44,02a59008o0504o
59008.486354,19.573,0.650,54,35,o,0,1.08,277.63342,42.68772,222.64,3796.03,2.06,2.02,-47.9,-0.406,18.12,18.50,02a59008o0525o
59008.501216,20.456,3.341,24,80,o,0,0.80,277.63342,42.68772,10371.45,6658.25,2.26,2.10,-60.6,-0.457,17.85,17.86,02a59008o0557o
59008.508126,-19.724,1.223,-47,57,o,0,1.35,277.63342,42.68772,610.61,6725.99,2.11,1.91,-38.7,-0.434,17.77,18.00,02a59008o0572o
59008.542672,20.935,4.136,15,64,o,0,1.19,277.63342,42.68772,585.33,6685.21,2.08,1.97,-30.9,-0.407,17.56,17.55,02a59008o0646o
59008.546338,-19.778,4.275,-45,190,o,0,1.54,277.63342,42.68772,640.40,6759.92,2.07,1.90,-33.6,-0.408,16.51,16.31,02a59008o0654o
59008.553333,18.176,0.970,195,189,o,0,1.74,277.63342,42.68772,660.13,6641.63,2.13,2.00,-24.5,-0.409,16.49,16.22,02a59008o0669o
59010.494447,20.563,0.398,22,9,o,0,2.07,277.63342,42.68772,4049.18,3745.77,2.23,1.84,-6.7,-0.399,19.45,20.41,01a59010o0556o
59010.522505,20.384,0.448,26,11,o,0,1.16,277.63342,42.68772,4077.43,3781.09,2.39,1.92,-7.3,-0.391,19.37,20.43,01a59010o0616o
59010.551001,21.032,0.748,14,10,o,0,1.54,277.63342,42.68772,4028.59,3701.68,2.43,1.88,-8.1,-0.388,19.35,20.32,01a59010o0677o
59010.576117,20.245,0.369,29,11,o,0,1.72,277.63342,42.68772,4016.76,3816.22,2.31,1.87,-5.0,-0.386,19.39,20.30,01a59010o0730o
59011.484167,17.756,0.041,287,12,o,0,113.40,277.63342,42.68772,94.54,4710.06,2.24,1.83,-55.0,-0.381,19.51,20.56,02a59011o0514o
59011.487370,-23.772,7.909,-1,9,o,0,0.86,277.63342,42.68772,74.79,4672.25,2.25,1.86,-56.4,-0.375,19.32,20.30,02a59011o0521o
59011.494235,20.289,0.435,28,12,o,0,0.93,277.63342,42.68772,134.22,4746.47,2.25,1.86,-55.9,-0.369,19.40,20.40,02a59011o0536o
59011.496981,20.503,0.505,23,12,o,0,0.96,277.63342,42.68772,9981.77,4682.30,2.23,2.03,-61.5,-0.443,19.41,20.43,02a59011o0542o
59011.528498,20.221,0.441,30,13,o,0,1.09,277.63342,42.68772,152.82,4625.75,2.22,1.93,-49.9,-0.378,19.21,20.04,02a59011o0610o
59011.530784,20.966,0.798,15,12,o,0,1.35,277.63342,42.68772,9962.50,4641.95,2.28,2.15,-51.2,-0.428,19.29,20.25,02a59011o0615o
59011.534442,20.403,0.498,25,12,o,0,1.50,277.63342,42.68772,10020.77,4721.33,2.23,2.02,-59.2,-0.437,19.39,20.29,02a59011o0623o
59011.541763,-22.646,3.759,-3,12,o,0,1.30,277.63342,42.68772,10039.11,4605.97,2.14,2.08,-0.9,-0.436,19.42,20.47,02a59011o0639o
59014.486911,21.550,1.115,9,10,o,0,1.10,277.63342,42.68772,4053.27,3748.29,2.10,1.81,-6.5,-0.408,19.66,20.88,01a59014o0536o
59014.492047,21.681,1.078,8,8,o,0,0.88,277.63342,42.68772,4072.73,3786.41,2.11,1.84,-4.7,-0.405,19.62,20.87,01a59014o0547o
59014.526549,20.404,0.387,25,10,o,0,0.98,277.63342,42.68772,4027.81,3705.09,2.28,1.96,1.5,-0.399,19.52,20.78,01a59014o0621o
59014.551468,21.374,1.040,10,11,o,0,0.95,277.63342,42.68772,4015.67,3817.79,2.92,2.26,-7.9,-0.346,19.35,20.80,01a59014o0674o
59015.445504,-20.782,0.583,-18,10,c,0,1.35,277.63342,42.68772,10485.28,5863.60,2.87,2.75,-75.4,-0.409,19.73,21.92,02a59015o0440c
59015.448246,22.025,1.364,6,8,c,0,1.50,277.63342,42.68772,595.73,5891.19,2.47,2.37,-66.7,-0.407,19.80,21.90,02a59015o0446c
59015.448703,21.197,1.091,12,13,c,0,1.26,277.63342,42.68772,10504.15,5903.80,2.73,2.65,-88.8,-0.405,19.79,21.93,02a59015o0447c
59015.451448,23.322,3.929,2,7,c,0,1.51,277.63342,42.68772,613.17,5931.15,2.40,2.31,-64.6,-0.414,19.81,21.90,02a59015o0453c
59015.455116,20.225,0.316,30,9,c,0,1.23,277.63342,42.68772,10444.76,5828.89,2.73,2.66,75.7,-0.411,19.77,21.91,02a59015o0461c
59015.457415,20.096,0.241,33,8,c,0,0.99,277.63342,42.68772,555.43,5849.40,2.41,2.35,-61.8,-0.410,19.80,21.89,02a59015o0466c
59015.472513,21.209,0.580,12,7,c,0,1.09,277.63342,42.68772,155.58,4630.06,2.48,2.29,-47.9,-0.367,19.85,21.94,02a59015o0498c
59015.480279,21.098,0.535,13,7,c,0,1.60,277.63342,42.68772,542.41,5970.60,2.50,2.40,-41.9,-0.406,19.74,21.93,02a59015o0514c
59018.437534,20.781,0.628,18,11,o,0,1.02,277.63342,42.68772,7636.29,2669.69,2.63,2.52,-19.5,-0.372,19.47,20.99,01a59018o0431o
59018.440312,-21.905,2.125,-6,13,o,0,1.08,277.63342,42.68772,7617.24,2628.97,3.11,3.06,-28.2,-0.378,19.27,20.96,01a59018o0437o
59018.443076,21.160,1.014,12,13,o,0,1.21,277.63342,42.68772,7675.74,2705.79,3.11,2.71,1.0,-0.362,19.35,20.95,01a59018o0443o
59018.448157,21.506,1.354,9,12,o,0,0.99,277.63342,42.68772,7693.99,2588.84,3.24,3.00,-4.2,-0.326,19.19,20.89,01a59018o0454o
59020.475342,20.976,0.643,15,10,c,0,0.81,277.63342,42.68772,4382.43,8961.89,2.47,2.41,-47.1,-0.395,19.79,21.77,02a59020o0445c
59020.478548,21.584,0.939,8,8,c,0,1.07,277.63342,42.68772,4362.13,8922.47,2.59,2.35,38.7,-0.380,19.77,21.79,02a59020o0452c
59020.503774,-21.439,0.857,-10,8,c,0,1.40,277.63342,42.68772,4417.19,8999.76,2.57,2.44,44.3,-0.382,19.66,21.66,02a59020o0506c
59020.509752,-23.242,4.357,-2,8,c,0,1.23,277.63342,42.68772,4435.97,8883.69,2.46,2.44,31.9,-0.390,19.75,21.73,02a59020o0519c
59026.455489,20.967,0.585,15,9,o,0,1.52,277.63342,42.68772,7975.37,3959.28,2.51,2.24,-4.3,-0.378,19.59,21.21,01a59026o0467o
59026.459172,20.566,0.435,22,9,o,0,0.93,277.63342,42.68772,7996.37,3997.49,2.30,2.02,-6.5,-0.397,19.75,21.18,01a59026o0475o
59026.464286,23.986,8.778,1,8,o,0,1.28,277.63342,42.68772,7940.40,3921.86,2.38,2.10,-3.2,-0.386,19.69,21.17,01a59026o0486o
59026.497886,-22.150,1.612,-5,8,o,0,1.15,277.63342,42.68772,7930.30,4034.33,2.31,2.15,-8.7,-0.386,19.69,21.23,01a59026o0558o
59028.460562,-26.166,63.000,0,8,c,0,0.94,277.63342,42.68772,5663.34,2764.37,2.55,2.24,39.4,-0.398,19.87,22.03,02a59028o0467c
59028.463765,21.134,0.562,13,7,c,0,1.01,277.63342,42.68772,5644.26,2725.00,2.35,2.21,41.2,-0.406,19.91,22.04,02a59028o0474c
59028.469258,-22.876,2.571,-3,7,c,0,0.87,277.63342,42.68772,5703.32,2802.43,2.53,2.22,38.8,-0.398,19.82,22.04,02a59028o0486c
59028.479319,22.527,2.161,4,8,c,0,0.99,277.63342,42.68772,5724.90,2686.21,2.31,2.23,45.5,-0.405,19.86,22.01,02a59028o0508c
59030.444799,-20.570,0.438,-22,9,o,0,1.32,277.63342,42.68772,7978.35,3956.76,2.38,2.01,-4.6,-0.388,19.54,20.61,01a59030o0443o
59030.448033,21.262,0.811,11,9,o,0,1.01,277.63342,42.68772,7999.04,3994.25,2.66,2.04,-5.8,-0.362,19.44,20.62,01a59030o0450o
59030.482087,-22.677,3.480,-3,11,o,0,1.15,277.63342,42.68772,7949.55,3917.20,2.82,2.24,-8.3,-0.342,19.39,20.72,01a59030o0523o
59030.510462,-22.163,1.241,-5,6,o,0,2.37,277.63342,42.68772,7938.06,4033.63,2.14,2.05,-25.2,-0.395,19.76,21.24,01a59030o0583o
59032.386173,20.960,1.016,15,15,o,0,1.06,277.63342,42.68772,4909.98,7809.85,2.56,2.00,44.1,-0.409,19.14,19.90,02a59032o0308o
59032.388003,-20.892,0.962,-16,15,o,0,1.00,277.63342,42.68772,4930.14,7848.94,2.58,1.99,45.8,-0.411,19.16,19.91,02a59032o0312o
59032.391205,-20.662,0.799,-20,16,o,0,0.72,277.63342,42.68772,4870.65,7770.88,2.26,2.03,49.5,-0.430,19.18,19.90,02a59032o0319o
59032.416193,20.467,0.625,24,15,o,0,0.88,277.63342,42.68772,4857.09,7891.14,2.23,1.96,43.7,-0.437,19.23,19.92,02a59032o0372o
59034.420136,22.195,3.214,5,16,o,0,1.40,277.63342,42.68772,6863.64,7669.51,2.28,1.85,-0.4,-0.383,18.97,19.35,01a59034o0391o
59034.423361,20.860,0.983,16,16,o,0,1.54,277.63342,42.68772,6886.01,7707.59,2.37,1.91,-1.3,-0.376,18.94,19.35,01a59034o0398o
59034.429357,22.050,3.075,6,17,o,0,1.41,277.63342,42.68772,6827.57,7630.88,2.43,2.09,3.6,-0.383,18.88,19.33,01a59034o0411o
59034.439530,20.152,0.592,32,19,o,0,1.12,277.63342,42.68772,6812.70,7746.42,2.68,2.05,-1.0,-0.343,18.84,19.31,01a59034o0433o
59036.416453,19.927,0.334,39,13,o,0,1.34,277.63342,42.68772,5626.04,813.01,1.96,1.81,-55.3,-0.457,19.13,19.59,02a59036o0365o
59036.419726,20.853,0.903,17,15,o,0,1.18,277.63342,42.68772,5605.76,771.73,1.89,1.77,-54.0,-0.476,19.14,19.59,02a59036o0372o
59036.425279,22.442,5.326,4,20,o,0,0.74,277.63342,42.68772,5666.20,852.16,1.95,1.84,-59.2,-0.460,19.11,19.58,02a59036o0384o
59036.436257,19.877,0.323,41,13,o,0,1.43,277.63342,42.68772,5685.69,734.75,1.93,1.84,-69.2,-0.461,19.10,19.59,02a59036o0408o
59038.379553,-22.454,3.048,-4,12,o,0,0.86,277.63342,42.68772,3681.72,2877.21,2.22,1.96,1.8,-0.406,19.40,20.26,01a59038o0303o
59038.386084,-20.975,1.048,-15,16,o,0,0.73,277.63342,42.68772,3661.26,2835.38,2.60,2.24,-2.2,-0.378,19.26,20.25,01a59038o0317o
59038.387951,22.091,1.831,5,10,o,0,1.39,277.63342,42.68772,3719.60,2911.42,2.24,1.94,-6.3,-0.403,19.38,20.24,01a59038o0321o
59038.393049,25.145,39.333,0,12,o,0,1.13,277.63342,42.68772,3737.56,2795.77,2.40,2.12,-3.5,-0.412,19.32,20.23,01a59038o0332o
59040.374326,21.942,2.204,6,13,o,0,0.77,277.63342,42.68772,4946.87,9760.60,2.24,2.08,-54.0,-0.426,19.64,21.06,02a59040o0276o
59040.376155,24.741,20.250,0,9,o,0,2.27,277.63342,42.68772,4969.60,9799.56,2.28,2.10,-59.7,-0.425,19.61,21.03,02a59040o0280o
59042.393256,21.681,1.827,8,14,o,0,0.94,277.63342,42.68772,7980.63,1429.00,2.24,2.13,-33.8,-0.410,19.35,20.85,01a59042o0332o
59042.396486,20.857,0.873,16,14,o,0,0.95,277.63342,42.68772,8000.76,1466.93,2.28,2.14,-26.4,-0.407,19.38,20.86,01a59042o0339o
59042.403390,-21.449,1.250,-10,12,o,0,1.19,277.63342,42.68772,7946.42,1390.15,2.40,2.12,-19.9,-0.396,19.20,20.74,01a59042o0354o
59042.436104,-22.240,4.000,-5,18,o,0,1.24,277.63342,42.68772,7936.86,1505.68,2.46,2.07,-12.1,-0.373,18.74,19.73,01a59042o0424o
59046.382506,20.110,0.667,33,22,o,0,1.09,277.63342,42.68772,7980.33,1430.10,3.27,3.16,-81.2,-0.379,18.70,20.57,01a59046o0313o
59046.386682,-20.476,0.882,-23,21,o,0,1.02,277.63342,42.68772,8000.14,1467.71,3.07,2.96,-31.8,-0.361,18.73,20.56,01a59046o0322o
59046.392676,20.080,0.720,34,24,o,0,1.24,277.63342,42.68772,7945.28,1391.35,2.75,2.66,-38.6,-0.382,18.57,20.14,01a59046o0335o
59046.403278,20.398,0.737,25,19,o,0,1.07,277.63342,42.68772,7931.78,1509.41,2.91,2.75,-26.8,-0.370,18.96,20.75,01a59046o0358o
59048.457481,23.650,6.700,1,8,c,0,1.00,277.63342,42.68772,7642.26,733.89,2.53,2.28,-66.5,-0.404,19.79,22.05,02a59048o0464c
59048.461157,-22.007,1.217,-6,7,c,0,1.38,277.63342,42.68772,7621.80,694.28,2.50,2.28,-64.5,-0.406,19.79,22.04,02a59048o0472c
59048.468531,20.310,0.319,27,9,c,0,1.01,277.63342,42.68772,7681.54,773.99,2.50,2.37,-72.9,-0.401,19.75,21.99,02a59048o0488c
59048.501580,-21.964,1.562,-6,9,c,0,1.01,277.63342,42.68772,7707.23,659.56,2.45,2.27,-65.4,-0.411,19.71,21.78,02a59048o0559c
59050.381221,21.609,0.883,8,7,o,0,1.54,277.63342,42.68772,2231.47,1292.26,1.92,1.81,3.7,-0.426,19.90,21.50,01a59050o0311o
59050.384925,-21.948,1.152,-6,7,o,0,1.18,277.63342,42.68772,2253.10,1331.46,1.97,1.83,1.6,-0.421,19.88,21.53,01a59050o0319o
59050.390450,22.889,2.909,2,7,o,0,1.01,277.63342,42.68772,2196.84,1251.53,1.96,1.84,1.1,-0.428,19.89,21.55,01a59050o0331o
59050.402426,23.246,3.875,2,7,o,0,1.19,277.63342,42.68772,2182.43,1367.91,2.03,1.80,-7.9,-0.414,19.85,21.51,01a59050o0357o
59054.386245,21.482,0.888,9,8,o,0,1.04,277.63342,42.68772,2235.96,1290.12,1.98,1.87,27.0,-0.435,19.77,21.28,01a59054o0324o
59054.389057,23.708,6.000,1,7,o,0,1.35,277.63342,42.68772,2255.45,1329.76,2.06,1.94,27.1,-0.429,19.76,21.28,01a59054o0330o
59054.395541,-20.315,0.330,-27,9,o,0,1.03,277.63342,42.68772,2199.00,1249.99,1.99,1.86,7.7,-0.426,19.83,21.23,01a59054o0344o
59054.429342,22.225,1.902,5,9,o,0,1.30,277.63342,42.68772,2187.87,1363.36,2.40,2.30,16.7,-0.399,19.50,21.07,01a59054o0416o
59058.386867,-21.822,1.224,-7,8,o,0,2.01,277.63342,42.68772,2510.78,5852.60,2.35,2.10,-14.8,-0.390,19.41,20.68,01a59058o0328o
59058.390094,23.239,5.095,2,9,o,0,1.12,277.63342,42.68772,2532.83,5891.90,2.15,1.95,-14.3,-0.409,19.53,20.67,01a59058o0335o
59058.395626,21.378,1.194,10,12,o,0,0.68,277.63342,42.68772,2473.82,5813.37,2.32,2.07,-15.3,-0.398,19.44,20.68,01a59058o0347o
59058.406686,-21.325,0.833,-11,9,o,0,0.91,277.63342,42.68772,2458.95,5929.36,2.11,1.94,-19.1,-0.407,19.56,20.72,01a59058o0371o
59059.447403,-21.135,0.981,-13,12,o,0,1.07,277.63342,42.68772,10150.34,9280.48,2.31,2.14,-49.0,-0.448,19.42,20.50,02a59059o0453o
59059.458857,-20.981,0.798,-15,12,o,0,1.46,277.63342,42.68772,10131.61,9238.38,2.43,2.14,-50.5,-0.434,19.46,20.58,02a59059o0476o
59059.462562,-22.797,4.273,-3,12,o,0,1.35,277.63342,42.68772,10188.86,9319.29,2.30,2.17,-38.4,-0.446,19.42,20.62,02a59059o0484o
59059.467864,22.039,2.156,6,12,o,0,0.90,277.63342,42.68772,10206.61,9201.78,2.27,2.16,-47.2,-0.444,19.50,20.69,02a59059o0495o
59060.355323,-21.514,1.726,-9,16,o,0,1.29,277.63342,42.68772,596.71,9276.23,2.86,2.06,-54.8,-0.474,19.15,20.13,02a59060o0254o
59060.358650,-22.964,7.357,-2,17,o,0,1.31,277.63342,42.68772,576.49,9237.03,2.90,2.36,-52.0,-0.479,19.07,20.13,02a59060o0261o
59060.364191,21.294,1.327,11,15,o,0,1.13,277.63342,42.68772,633.29,9312.34,2.51,1.75,-53.2,-0.498,19.30,20.13,02a59060o0273o
59060.368342,23.345,8.364,2,14,o,0,1.12,277.63342,42.68772,10149.34,9277.57,2.84,2.29,-56.5,-0.405,19.22,20.14,02a59060o0282o
59060.371564,-19.946,0.411,-38,16,o,0,1.07,277.63342,42.68772,10130.02,9238.99,2.72,2.26,-57.3,-0.407,19.25,20.14,02a59060o0289o
59060.374319,-20.725,0.905,-19,17,o,0,0.95,277.63342,42.68772,654.50,9195.38,2.54,1.95,-48.1,-0.496,19.20,20.12,02a59060o0295o
59060.377526,-22.951,6.235,-2,15,o,0,1.68,277.63342,42.68772,10187.16,9320.48,2.73,2.20,-56.5,-0.409,19.25,20.14,02a59060o0302o
59060.388673,19.884,0.371,40,15,o,0,1.20,277.63342,42.68772,10205.33,9204.38,2.61,2.26,-58.0,-0.416,19.25,20.13,02a59060o0326o
59062.387224,21.221,0.952,12,11,o,0,1.21,277.63342,42.68772,2516.27,5855.78,1.93,1.74,-13.3,-0.417,19.30,19.90,01a59062o0286o
59062.391383,-21.593,1.456,-8,12,o,0,1.15,277.63342,42.68772,2537.04,5894.54,2.06,1.88,-11.2,-0.410,19.19,19.89,01a59062o0295o
59062.398321,25.171,38.750,0,12,o,0,1.21,277.63342,42.68772,2479.04,5816.12,2.05,1.82,-10.3,-0.407,19.23,19.89,01a59062o0310o
59062.412177,-22.245,3.333,-5,15,o,0,0.96,277.63342,42.68772,2465.41,5932.01,2.14,1.96,-3.5,-0.426,19.19,19.86,01a59062o0340o
59064.351276,-20.345,0.801,-26,21,o,0,0.49,277.63342,42.68772,632.16,9278.33,1.94,1.72,-35.9,-0.534,18.94,19.36,02a59064o0246o
59064.354482,21.058,1.489,14,20,o,0,1.74,277.63342,42.68772,611.58,9239.76,2.28,1.64,-52.4,-0.526,18.99,19.36,02a59064o0253o
59064.360887,-22.048,3.667,-6,20,o,0,1.26,277.63342,42.68772,664.13,9313.91,2.03,1.65,-50.1,-0.534,18.96,19.34,02a59064o0267o
59064.365005,-21.528,2.500,-9,22,o,0,0.87,277.63342,42.68772,10179.61,9283.28,2.53,2.05,-59.4,-0.426,18.94,19.31,02a59064o0276o
59064.368234,-20.338,0.667,-27,18,o,0,1.92,277.63342,42.68772,10158.10,9242.89,2.50,2.04,-60.4,-0.424,18.92,19.31,02a59064o0283o
59064.371015,21.594,2.137,8,18,o,0,1.51,277.63342,42.68772,680.99,9194.42,1.94,1.72,-40.5,-0.520,18.89,19.31,02a59064o0289o
59064.374221,-22.218,4.103,-5,19,o,0,1.27,277.63342,42.68772,10216.76,9324.50,2.51,2.02,-59.7,-0.423,18.94,19.30,02a59064o0296o
59064.386166,-20.672,1.116,-20,22,o,0,0.99,277.63342,42.68772,10239.31,9207.86,2.24,2.08,-69.4,-0.444,18.94,19.27,02a59064o0322o
59068.400953,20.524,0.589,22,13,o,0,1.07,277.63342,42.68772,9635.18,2643.12,2.06,1.82,-53.0,-0.455,19.32,20.11,02a59068o0268o
59068.403732,22.193,2.692,5,13,o,0,1.02,277.63342,42.68772,9614.07,2602.79,2.05,1.83,-46.1,-0.447,19.31,20.12,02a59068o0274o
59068.409703,21.147,0.963,13,12,o,0,1.51,277.63342,42.68772,9674.08,2682.79,2.06,1.84,-50.6,-0.448,19.34,20.11,02a59068o0287o
59068.419854,22.666,5.030,3,16,o,0,0.88,277.63342,42.68772,9693.27,2566.30,2.07,1.85,-46.1,-0.451,19.32,20.10,02a59068o0309o
59070.343175,22.696,2.536,3,8,o,0,1.82,277.63342,42.68772,893.09,9924.09,2.26,2.02,-58.0,-0.436,19.59,21.45,01a59070o0245o
59070.346401,21.609,1.325,8,11,o,0,0.87,277.63342,42.68772,915.52,9964.13,2.17,1.97,-54.9,-0.448,19.51,21.26,01a59070o0252o
