MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
58814.656178,-20.924,1.337,-16,21,c,0,1.35,185.46033,4.48168,10149.63,8799.69,2.81,2.65,-63.1,-0.367,19.06,20.23,02a58814o0904c
58814.659255,19.104,0.492,83,41,c,0,0.85,185.46033,4.48168,10169.76,8839.57,2.90,2.66,-53.2,-0.365,18.60,19.65,02a58814o0910c
58814.663093,19.211,1.275,75,96,c,0,1.54,185.46033,4.48168,10110.34,8761.53,2.92,2.67,-61.7,-0.394,17.83,18.72,02a58814o0917c
58814.666678,18.468,1.966,149,293,c,0,1.33,185.46033,4.48168,10092.12,8879.57,2.81,2.69,-89.0,-0.468,16.94,17.65,02a58814o0924c
58822.623664,18.964,5.833,94,550,o,0,1.35,185.46033,4.48168,5359.82,4391.37,2.62,2.57,11.5,-0.338,15.32,16.81,02a58822o0820o
58822.633475,18.029,0.748,223,167,o,0,1.20,185.46033,4.48168,5338.68,4508.50,2.14,1.76,34.5,-0.437,16.58,17.74,02a58822o0840o
58824.653178,21.183,1.144,12,14,o,0,1.20,185.46033,4.48168,554.47,3732.25,2.66,2.01,78.1,-0.401,19.48,20.66,01a58824o0993o
58824.656425,-20.414,0.528,-25,13,o,0,1.82,185.46033,4.48168,534.69,3693.77,2.70,2.12,78.6,-0.394,19.36,20.44,01a58824o1000o
58824.659659,19.996,0.445,36,16,o,0,1.14,185.46033,4.48168,593.97,3772.20,2.77,2.10,79.3,-0.398,19.20,20.07,01a58824o1007o
58824.662921,19.794,0.449,44,20,o,0,1.34,185.46033,4.48168,612.89,3656.35,2.70,2.08,78.8,-0.404,18.94,19.43,01a58824o1014o
58826.618803,21.267,1.144,11,13,o,0,0.86,185.46033,4.48168,7167.70,439.26,1.90,1.74,-72.7,-0.465,19.60,20.76,02a58826o0904o
58826.621635,-21.488,1.479,-9,14,o,0,1.15,185.46033,4.48168,7187.35,479.10,1.87,1.69,-64.9,-0.484,19.59,20.77,02a58826o0910o
58826.627434,-21.963,2.732,-6,16,o,0,0.81,185.46033,4.48168,7129.73,401.30,1.93,1.74,-65.7,-0.480,19.58,20.78,02a58826o0922o
58826.639977,21.297,1.354,11,15,o,0,0.74,185.46033,4.48168,7109.38,519.47,1.92,1.82,-68.9,-0.467,19.58,20.81,02a58826o0948o
58828.618607,21.279,1.962,11,22,o,0,1.17,185.46033,4.48168,553.87,3730.07,2.81,2.44,72.2,-0.380,18.82,19.50,01a58828o0923o
58828.621840,20.292,0.876,28,24,o,0,1.03,185.46033,4.48168,534.46,3691.53,3.04,2.53,78.9,-0.383,18.77,19.52,01a58828o0930o
58828.629217,21.052,1.542,14,21,o,0,1.13,185.46033,4.48168,593.58,3770.82,2.89,2.44,77.2,-0.382,18.86,19.56,01a58828o0946o
58828.639065,20.173,0.725,31,22,o,0,1.03,185.46033,4.48168,612.35,3654.96,3.01,2.60,71.6,-0.387,18.80,19.60,01a58828o0966o
58829.545052,-20.575,1.669,-21,36,o,0,0.80,185.46033,4.48168,548.32,3710.87,2.72,2.26,77.0,-0.382,18.44,18.70,01a58829o0746o
58829.555377,-19.397,0.523,-63,33,o,0,0.91,185.46033,4.48168,530.68,3674.93,2.53,2.12,72.5,-0.402,18.58,18.82,01a58829o0768o
58829.559103,20.631,1.483,20,30,o,0,0.95,185.46033,4.48168,589.50,3753.28,2.34,1.94,77.8,-0.417,18.69,18.85,01a58829o0776o
58829.569555,21.602,3.277,8,27,o,0,1.08,185.46033,4.48168,610.93,3639.17,2.41,1.95,75.8,-0.400,18.73,18.95,01a58829o0798o
58844.661887,-21.357,1.359,-10,14,o,0,1.19,185.46033,4.48168,3267.99,6244.79,2.42,2.01,89.1,-0.409,19.44,20.50,01a58844o0974o
58844.667384,-21.796,2.953,-7,20,o,0,1.04,185.46033,4.48168,3247.85,6205.95,2.52,2.08,-87.4,-0.403,18.84,19.25,01a58844o0985o
58844.667844,-20.137,0.773,-32,25,o,0,0.99,185.46033,4.48168,3305.66,6283.05,2.53,2.02,87.3,-0.407,18.78,19.11,01a58844o0986o
58844.668304,-21.997,3.887,-6,22,o,0,1.44,185.46033,4.48168,3324.77,6166.59,2.53,2.06,88.4,-0.406,18.72,18.97,01a58844o0987o
58846.554675,22.778,4.923,3,14,c,0,0.93,185.46033,4.48168,5295.84,2477.37,3.23,3.11,-12.1,-0.376,19.33,21.55,02a58846o0777c
58846.556508,-22.620,4.000,-3,13,c,0,1.07,185.46033,4.48168,5315.56,2516.42,3.12,3.01,-17.8,-0.387,19.44,21.55,02a58846o0781c
58846.562381,-20.589,0.604,-21,13,c,0,1.10,185.46033,4.48168,5260.54,2438.32,3.08,3.01,-47.7,-0.379,19.45,21.54,02a58846o0793c
58846.573189,21.662,1.489,8,12,c,0,1.37,185.46033,4.48168,5243.62,2555.03,2.96,2.78,-7.4,-0.376,19.52,21.54,02a58846o0815c
58850.635477,-21.735,1.623,-7,12,o,0,1.64,185.46033,4.48168,3786.68,8578.77,2.14,1.86,-53.1,-0.441,19.78,21.27,02a58850o0914o
58850.638836,-20.562,0.505,-22,11,o,0,1.15,185.46033,4.48168,3803.93,8620.09,2.14,1.90,-50.3,-0.447,19.78,21.27,02a58850o0921o
58850.654765,20.791,0.906,18,16,o,0,0.83,185.46033,4.48168,3747.69,8544.46,2.03,1.89,-43.1,-0.444,19.79,21.29,02a58850o0953o
58850.668026,-20.915,0.957,-16,15,o,0,1.39,185.46033,4.48168,3729.25,8663.16,2.15,1.90,-51.4,-0.443,19.43,20.42,02a58850o0980o
58852.579822,-21.325,1.592,-11,17,o,0,1.19,185.46033,4.48168,9477.27,6441.63,3.59,3.10,-85.5,-0.345,19.12,20.83,01a58852o0815o
58852.583079,20.976,1.227,15,18,o,0,1.00,185.46033,4.48168,9457.80,6403.00,3.64,3.08,-87.5,-0.352,19.13,20.87,01a58852o0822o
58852.588868,-21.778,1.918,-7,14,o,0,1.24,185.46033,4.48168,9517.89,6480.71,2.83,2.49,-89.4,-0.388,19.43,20.89,01a58852o0834o
58852.602480,20.596,0.937,21,20,o,0,0.99,185.46033,4.48168,9534.86,6361.20,3.80,3.69,-74.2,-0.309,19.04,20.88,01a58852o0862o
58866.622432,-21.434,1.500,-10,14,o,0,0.93,185.46033,4.48168,3293.92,622.99,2.34,2.01,-53.1,-0.432,19.56,20.75,02a58866o0687o
58866.626370,-20.920,0.877,-16,14,o,0,1.20,185.46033,4.48168,7277.14,9898.30,2.57,2.28,-53.6,-0.426,19.49,20.66,02a58866o0695o
58866.631484,22.209,2.583,5,12,o,0,1.47,185.46033,4.48168,3254.87,584.17,2.19,1.91,-55.9,-0.444,19.58,20.75,02a58866o0705o
58866.642074,-21.268,1.241,-11,14,o,0,1.13,185.46033,4.48168,7353.35,9862.06,2.46,2.17,-54.4,-0.522,19.56,20.69,02a58866o0726o
58868.563771,-21.528,1.612,-9,14,o,0,1.00,185.46033,4.48168,7227.80,7982.77,2.76,2.32,-82.3,-0.389,19.50,21.18,01a58868o0770o
58868.567104,21.903,1.625,6,10,o,0,1.45,185.46033,4.48168,7211.60,7946.83,2.06,1.81,-80.6,-0.424,19.81,21.18,01a58868o0777o
58868.573034,21.383,1.259,10,13,o,0,0.93,185.46033,4.48168,7269.42,8027.32,2.72,2.12,-84.0,-0.394,19.57,21.16,01a58868o0788o
58868.589241,21.103,1.085,13,14,o,0,0.96,185.46033,4.48168,7290.31,7911.70,2.78,1.90,-85.7,-0.419,19.60,21.17,01a58868o0822o
58872.634166,21.650,1.800,8,14,o,0,0.80,185.46033,4.48168,8197.78,8855.83,2.81,2.30,-82.0,-0.380,19.60,21.37,01a58872o0919o
58872.638275,21.136,1.053,13,13,o,0,1.22,185.46033,4.48168,8218.33,8895.02,2.63,2.51,-72.0,-0.379,19.58,21.35,01a58872o0927o
58872.644899,20.103,0.357,33,12,o,0,1.22,185.46033,4.48168,8160.95,8814.92,2.67,2.22,-81.9,-0.383,19.61,21.33,01a58872o0940o
58872.664329,-21.168,1.088,-12,14,o,0,1.60,185.46033,4.48168,8145.51,8931.29,2.79,2.34,-82.4,-0.389,19.34,20.67,01a58872o0978o
58874.586291,21.539,1.113,9,10,c,0,1.19,185.46033,4.48168,3466.92,4511.39,2.32,2.19,-57.5,-0.409,19.83,21.86,02a58874o0821c
58874.590608,23.179,5.722,2,11,c,0,0.81,185.46033,4.48168,3485.52,4550.75,2.26,2.21,-44.5,-0.411,19.85,21.84,02a58874o0830c
58874.599250,22.127,2.024,5,10,c,0,1.40,185.46033,4.48168,7145.07,6082.86,2.43,2.35,45.8,-0.414,19.82,21.84,02a58874o0848c
58874.611726,20.325,0.422,27,11,c,0,1.20,185.46033,4.48168,7163.74,5968.25,2.47,2.42,69.1,-0.411,19.80,21.85,02a58874o0874c
58876.591255,22.899,4.684,2,12,o,0,1.37,185.46033,4.48168,8194.67,8859.68,2.64,2.46,-62.7,-0.351,19.55,21.24,01a58876o0823o
58876.594935,21.148,1.078,13,14,o,0,1.03,185.46033,4.48168,8216.92,8898.03,2.74,2.58,-47.9,-0.333,19.51,21.23,01a58876o0829o
58876.601043,21.496,1.552,9,14,o,0,1.09,185.46033,4.48168,8156.79,8820.26,2.70,2.47,-65.3,-0.351,19.55,21.22,01a58876o0841o
58876.611102,22.016,2.289,6,13,o,0,1.09,185.46033,4.48168,8140.12,8935.86,2.74,2.55,-49.5,-0.338,19.46,21.18,01a58876o0860o
58878.531864,-19.639,0.375,-51,19,c,0,1.26,185.46033,4.48168,3455.55,4510.40,2.38,2.26,35.7,-0.401,18.81,20.56,02a58878o0707c
58878.534782,20.169,0.774,31,24,c,0,1.15,185.46033,4.48168,3476.60,4550.10,2.47,2.28,36.9,-0.399,18.62,20.38,02a58878o0713c
58878.540471,21.525,2.519,9,22,c,0,2.11,185.46033,4.48168,3418.38,4473.31,2.36,2.24,31.0,-0.405,18.60,20.33,02a58878o0725c
58878.550541,24.801,40.500,0,18,c,0,1.32,185.46033,4.48168,3400.55,4590.87,2.43,2.28,34.9,-0.401,19.10,20.91,02a58878o0746c
58880.575104,21.512,1.824,9,16,o,0,1.00,185.46033,4.48168,1412.40,8293.64,2.61,2.09,-89.5,-0.383,19.19,20.76,01a58880o0797o
58880.578052,20.222,0.513,30,15,o,0,0.85,185.46033,4.48168,9167.02,2296.58,2.44,2.01,-84.5,-0.436,19.54,21.13,01a58880o0803o
58880.588200,21.066,0.895,14,12,o,0,1.51,185.46033,4.48168,9109.34,2218.34,2.56,2.16,-82.7,-0.421,19.67,21.37,01a58880o0824o
58880.598270,18.912,0.711,99,70,o,0,1.35,185.46033,4.48168,9090.83,2333.83,2.48,2.04,-85.2,-0.439,17.53,19.16,01a58880o0845o
58882.533455,-22.361,2.862,-4,12,c,0,1.05,185.46033,4.48168,8097.66,6935.94,2.66,2.31,-67.4,-0.407,19.76,21.77,02a58882o0643c
58882.536909,-26.014,74.000,0,11,c,0,1.45,185.46033,4.48168,8116.80,6977.15,2.57,2.41,-72.1,-0.403,19.76,21.76,02a58882o0650c
58882.544018,-21.850,1.556,-7,10,c,0,1.53,185.46033,4.48168,8059.56,6900.33,2.66,2.41,-67.4,-0.401,19.76,21.75,02a58882o0665c
58882.554176,-22.727,3.143,-3,9,c,0,1.78,185.46033,4.48168,8042.86,7016.66,2.58,2.35,-68.8,-0.407,19.79,21.74,02a58882o0686c
58884.549955,-21.272,1.375,-11,16,o,0,1.00,185.46033,4.48168,1414.11,8293.96,2.81,2.19,-86.3,-0.394,19.42,20.58,01a58884o0642o
58884.559977,21.689,1.852,8,14,o,0,1.07,185.46033,4.48168,1392.84,8254.59,2.74,2.24,89.9,-0.380,19.47,20.73,01a58884o0662o
58884.563652,20.667,0.747,20,15,o,0,0.98,185.46033,4.48168,1450.20,8331.72,2.75,2.15,-87.7,-0.382,19.51,20.80,01a58884o0669o
58884.570514,-21.836,1.868,-7,12,o,0,1.39,185.46033,4.48168,1469.83,8214.88,2.77,2.22,89.5,-0.382,19.55,20.97,01a58884o0683o
58888.550408,-19.959,0.715,-38,27,o,0,0.89,185.46033,4.48168,6895.40,3919.27,2.69,2.06,-88.5,-0.411,18.42,18.77,01a58888o0742o
58888.553386,-21.997,5.982,-6,34,o,0,0.85,185.46033,4.48168,6876.07,3879.51,2.55,1.99,-89.8,-0.408,18.49,18.78,01a58888o0748o
58888.558632,-19.543,0.595,-55,33,o,0,1.06,185.46033,4.48168,6932.14,3957.15,2.77,2.15,-89.8,-0.407,18.37,18.77,01a58888o0759o
58888.568801,-21.007,2.125,-14,30,o,0,1.06,185.46033,4.48168,6950.54,3839.37,2.61,2.01,89.0,-0.420,18.41,18.75,01a58888o0779o
58900.436793,-24.611,22.800,0,12,o,0,0.94,185.46033,4.48168,8841.63,3814.65,2.51,1.87,-85.6,-0.426,19.73,21.33,01a58900o0492o
58900.439646,21.902,1.949,6,12,o,0,0.99,185.46033,4.48168,8822.17,3776.15,2.51,1.90,-86.4,-0.428,19.74,21.33,01a58900o0498o
58900.449480,-21.095,1.025,-13,14,o,0,0.94,185.46033,4.48168,8877.77,3853.76,2.62,1.91,-86.3,-0.426,19.71,21.36,01a58900o0518o
58900.456027,23.313,8.067,2,14,o,0,0.69,185.46033,4.48168,8895.22,3730.34,2.65,1.97,-87.3,-0.418,19.69,21.34,01a58900o0531o
58902.426045,21.340,1.117,11,12,c,0,1.26,185.46033,4.48168,5713.53,8483.47,2.50,2.44,-42.6,-0.409,19.77,21.72,02a58902o0465c
58902.429244,23.660,9.222,1,12,c,0,1.43,185.46033,4.48168,5742.28,8513.75,2.59,2.35,-51.0,-0.415,19.72,21.70,02a58902o0471c
58902.439308,-22.647,3.826,-3,12,c,0,1.03,185.46033,4.48168,5673.24,8445.80,2.55,2.41,-46.5,-0.410,19.77,21.72,02a58902o0492c
58902.445940,21.808,1.627,7,11,c,0,1.32,185.46033,4.48168,5663.19,8558.72,2.54,2.35,-47.6,-0.417,19.76,21.73,02a58902o0505c
58904.525515,21.206,1.082,12,13,o,0,1.15,185.46033,4.48168,10164.32,8756.21,2.92,2.05,-81.0,-0.366,19.56,21.02,01a58904o0663o
58904.529600,20.243,0.431,29,12,o,0,0.95,185.46033,4.48168,10185.24,8795.83,2.94,1.95,-84.3,-0.375,19.56,21.02,01a58904o0671o
58904.538832,21.313,1.174,11,13,o,0,1.07,185.46033,4.48168,10126.61,8714.87,2.89,1.97,-81.6,-0.384,19.62,21.00,01a58904o0690o
58904.553158,21.013,1.010,14,14,o,0,0.92,185.46033,4.48168,10110.92,8832.46,3.09,2.18,-81.5,-0.352,19.46,20.91,01a58904o0719o
58912.512512,22.518,2.500,4,9,o,0,2.41,185.46033,4.48168,5371.17,4427.00,1.81,1.72,-4.2,-0.403,19.59,20.67,01a58912o0414o
58912.515291,-22.484,2.702,-4,10,o,0,1.50,185.46033,4.48168,5391.17,4465.03,1.84,1.75,5.5,-0.404,19.64,20.77,01a58912o0420o
58912.522270,21.444,1.202,10,12,o,0,0.89,185.46033,4.48168,5334.22,4387.04,1.86,1.74,0.7,-0.410,19.77,21.04,01a58912o0435o
58912.534878,21.899,1.513,6,10,o,0,1.16,185.46033,4.48168,5316.24,4503.48,1.83,1.81,5.3,-0.400,19.70,21.08,01a58912o0462o
58920.588934,-23.753,90.286,-1,103,o,0,1.41,185.46033,4.48168,7075.00,388.05,2.23,2.05,-8.9,-0.434,17.26,16.96,01a58920o0636o
58924.509209,-22.086,2.717,-5,14,o,0,1.44,185.46033,4.48168,7103.85,422.64,1.99,1.92,-80.2,-0.406,19.22,20.30,01a58924o0245o
58924.512437,-21.394,1.941,-10,20,o,0,0.99,185.46033,4.48168,7123.56,460.63,2.10,1.98,-73.5,-0.406,19.44,20.61,01a58924o0252o
58924.517691,22.737,3.875,3,11,o,0,1.44,185.46033,4.48168,7066.97,383.16,2.07,2.01,-78.7,-0.407,19.59,20.82,01a58924o0263o
58924.527991,17.720,0.843,296,250,o,0,0.97,185.46033,4.48168,7048.37,500.64,2.52,2.36,-66.9,-0.370,16.41,17.29,01a58924o0285o
58930.488361,21.387,1.113,10,11,c,0,1.25,185.46033,4.48168,506.36,3718.50,2.52,2.15,-59.2,-0.421,19.71,21.53,02a58930o0519c
58930.491218,20.401,0.411,25,10,c,0,1.36,185.46033,4.48168,486.26,3682.69,2.53,2.24,-62.1,-0.400,19.70,21.45,02a58930o0525c
58930.497654,21.009,0.760,14,11,c,0,1.22,185.46033,4.48168,545.08,3760.38,2.57,2.31,-61.8,-0.400,19.62,21.39,02a58930o0539c
58930.509727,21.083,1.000,13,13,c,0,1.05,185.46033,4.48168,568.17,3643.30,2.51,2.21,-59.4,-0.412,19.26,20.93,02a58930o0565c
58934.431025,18.333,0.434,168,73,c,0,1.32,185.46033,4.48168,513.73,3721.81,3.17,2.91,-55.9,-0.353,17.47,19.35,02a58934o0451c
58934.436222,21.340,8.556,11,90,c,0,0.94,185.46033,4.48168,495.77,3684.12,2.83,2.59,-56.1,-0.390,17.30,19.08,02a58934o0461c
58934.439728,19.633,1.125,51,57,c,0,1.21,185.46033,4.48168,10027.41,6812.28,3.08,2.80,28.5,-0.368,17.54,19.37,02a58934o0467c
58934.449946,-17.437,0.489,-385,188,c,0,1.89,185.46033,4.48168,575.20,3644.57,3.04,2.75,-56.8,-0.380,15.91,17.71,02a58934o0488c
58936.474417,24.011,12.455,1,11,o,0,1.18,185.46033,4.48168,5273.88,2487.17,1.95,1.90,57.0,-0.406,19.59,20.73,01a58936o0426o
58936.477695,-23.612,8.667,-1,11,o,0,1.26,185.46033,4.48168,5294.08,2526.15,2.02,1.96,52.5,-0.399,19.53,20.67,01a58936o0433o
58936.484651,20.766,0.611,18,11,o,0,1.67,185.46033,4.48168,5234.89,2447.68,1.91,1.88,72.2,-0.409,19.13,20.24,01a58936o0448o
58936.497658,19.846,0.665,42,28,o,0,0.66,185.46033,4.48168,5217.56,2563.89,2.07,1.96,-87.1,-0.408,18.67,19.84,01a58936o0476o
58942.428781,16.564,0.600,860,515,o,0,1.06,185.46033,4.48168,1428.23,10198.48,2.56,1.69,-48.3,-0.543,15.76,15.66,02a58942o0328o
58942.434901,20.008,7.500,36,270,o,0,1.58,185.46033,4.48168,1485.69,10278.27,2.43,1.66,-45.7,-0.503,16.20,16.03,02a58942o0341o
58942.445588,19.183,2.290,77,176,o,0,1.64,185.46033,4.48168,1508.39,10164.11,2.38,1.66,-48.5,-0.511,16.54,16.42,02a58942o0364o
58942.451724,-21.022,14.294,-14,202,o,0,0.76,185.46033,4.48168,6736.28,69.59,2.42,1.72,-47.9,-0.440,16.76,16.70,02a58942o0377o
58948.385932,-20.346,1.049,-26,28,o,0,1.15,185.46033,4.48168,6785.78,1969.68,2.05,2.04,58.1,-0.399,18.62,18.81,01a58948o0322o
58948.389647,-22.725,9.812,-3,29,o,0,0.95,185.46033,4.48168,6765.98,1931.25,2.08,2.02,-88.7,-0.397,18.58,18.81,01a58948o0330o
58948.399715,-20.957,1.994,-15,30,o,0,0.75,185.46033,4.48168,3740.50,8559.32,2.10,1.97,-34.7,-0.426,18.49,18.66,01a58948o0350o
58948.405876,-20.708,1.718,-19,32,o,0,1.30,185.46033,4.48168,3722.94,8675.51,2.21,2.12,-45.7,-0.409,18.45,18.68,01a58948o0362o
58949.433000,-22.575,5.763,-3,20,o,0,0.89,185.46033,4.48168,3792.98,8593.05,2.14,1.88,-1.3,-0.408,18.97,19.47,01a58949o0461o
58949.437236,22.661,6.419,3,20,o,0,1.11,185.46033,4.48168,3813.35,8631.69,2.24,2.05,-3.1,-0.397,18.92,19.46,01a58949o0470o
58949.442811,-21.351,1.643,-10,17,o,0,1.36,185.46033,4.48168,3755.58,8553.84,2.10,1.93,-6.4,-0.410,18.97,19.45,01a58949o0482o
58949.453941,-20.359,0.814,-26,21,o,0,0.79,185.46033,4.48168,3736.98,8669.69,2.14,2.04,-4.2,-0.403,18.89,19.42,01a58949o0506o
58950.451387,20.517,0.759,23,17,o,0,1.75,185.46033,4.48168,3228.59,6242.62,2.20,1.99,-33.4,-0.433,18.98,19.64,02a58950o0115o
58950.454597,-20.429,1.349,-24,33,o,0,1.17,185.46033,4.48168,3209.34,6205.05,2.11,1.92,-45.8,-0.434,18.21,18.57,02a58950o0122o
58950.460170,-19.738,2.279,-46,105,o,0,1.29,185.46033,4.48168,3266.43,6282.85,2.26,2.05,-19.6,-0.470,17.03,17.14,02a58950o0134o
58950.470871,-20.495,2.118,-23,49,o,0,1.02,185.46033,4.48168,3286.67,6167.77,2.52,2.16,-5.1,-0.402,17.97,18.52,02a58950o0157o
58952.436421,20.754,0.665,18,12,o,0,1.43,185.46033,4.48168,9252.43,4191.66,2.18,1.83,-88.0,-0.424,19.52,20.44,01a58952o0403o
58952.439230,20.654,0.636,20,13,o,0,1.39,185.46033,4.48168,9273.28,4230.68,2.16,1.83,-87.3,-0.434,19.50,20.42,01a58952o0409o
58952.444539,-21.913,2.281,-6,14,o,0,0.99,185.46033,4.48168,9215.74,4155.22,2.16,1.95,-82.8,-0.431,19.39,20.31,01a58952o0420o
58952.455722,-20.445,0.695,-24,17,o,0,0.90,185.46033,4.48168,9197.25,4270.77,2.12,1.76,-86.3,-0.429,19.45,20.23,01a58952o0444o
58956.374736,21.474,1.653,9,15,o,0,0.89,185.46033,4.48168,9239.43,4194.29,2.14,2.04,-35.7,-0.417,19.67,20.85,01a58956o0331o
58956.377550,20.480,0.577,23,14,o,0,0.95,185.46033,4.48168,9259.89,4232.60,2.13,2.02,-33.6,-0.418,19.66,20.89,01a58956o0337o
58956.382690,20.797,0.766,17,13,o,0,0.92,185.46033,4.48168,9202.40,4155.39,2.20,2.07,-15.7,-0.412,19.65,20.89,01a58956o0348o
58956.400225,-22.315,3.105,-4,13,o,0,0.96,185.46033,4.48168,9187.19,4269.49,2.28,2.21,-83.2,-0.409,19.57,20.87,01a58956o0384o
58958.386775,22.324,2.552,4,11,c,0,1.35,185.46033,4.48168,9443.45,6452.50,2.77,2.51,44.1,-0.389,19.73,21.51,02a58958o0349c
58958.389767,22.122,1.829,5,9,c,0,1.69,185.46033,4.48168,9423.67,6414.12,2.78,2.49,43.3,-0.388,19.69,21.49,02a58958o0355c
58958.396406,21.168,1.036,12,13,c,0,1.02,185.46033,4.48168,9480.59,6488.15,2.75,2.53,47.4,-0.387,19.70,21.48,02a58958o0369c
58958.406643,22.077,2.194,5,12,c,0,1.02,185.46033,4.48168,9500.79,6378.33,2.78,2.54,46.3,-0.389,19.69,21.45,02a58958o0391c
58960.414901,-21.704,1.700,-8,13,o,0,0.94,185.46033,4.48168,3228.87,636.90,2.60,1.92,0.3,-0.385,19.45,20.65,01a58960o0418o
58960.417691,20.615,0.662,21,14,o,0,1.01,185.46033,4.48168,3248.64,676.41,2.27,1.96,1.4,-0.400,19.48,20.64,01a58960o0424o
58960.422931,20.924,0.932,16,14,o,0,1.02,185.46033,4.48168,3190.77,598.87,2.33,2.06,2.3,-0.399,19.47,20.68,01a58960o0435o
58960.434080,22.694,4.419,3,13,o,0,1.16,185.46033,4.48168,3173.07,715.44,2.20,2.01,-4.9,-0.405,19.57,20.80,01a58960o0459o
58962.415266,18.945,0.452,96,43,c,0,1.29,185.46033,4.48168,8731.73,1891.45,2.47,2.30,-61.3,-0.405,17.96,19.54,02a58962o0391c
58962.418036,-21.253,2.828,-11,32,c,0,1.07,185.46033,4.48168,8713.05,1854.30,2.51,2.34,-63.7,-0.405,18.39,20.01,02a58962o0397c
58962.424120,-21.002,1.591,-14,23,c,0,1.06,185.46033,4.48168,8772.47,1929.96,2.47,2.37,-60.5,-0.403,18.57,20.19,02a58962o0410c
58962.434975,-18.400,0.676,-158,107,c,0,0.73,185.46033,4.48168,8794.63,1812.95,2.49,2.31,-55.1,-0.383,17.39,18.91,02a58962o0433c
58964.359624,19.709,1.073,48,51,o,0,0.99,185.46033,4.48168,3219.52,647.84,2.22,1.68,-1.8,-0.415,17.89,19.22,01a58964o0251o
58964.367928,-21.271,2.171,-11,24,o,0,0.76,185.46033,4.48168,3240.81,685.16,2.04,1.63,-0.6,-0.431,18.93,20.21,01a58964o0269o
58964.371151,-21.389,1.869,-10,19,o,0,1.16,185.46033,4.48168,3182.60,606.85,2.35,1.70,0.5,-0.413,19.00,20.35,01a58964o0276o
58964.382271,-22.406,4.963,-4,20,o,0,1.09,185.46033,4.48168,3166.48,723.82,2.25,1.72,2.1,-0.411,19.06,20.32,01a58964o0300o
58966.382228,20.632,0.557,20,11,c,0,0.87,185.46033,4.48168,8736.88,1888.67,2.56,2.31,-61.1,-0.403,19.70,21.54,02a58966o0334c
58966.385910,21.037,0.819,14,11,c,0,1.13,185.46033,4.48168,8717.65,1849.84,2.59,2.35,-58.2,-0.403,19.71,21.55,02a58966o0342c
58966.391455,21.297,0.791,11,9,c,0,2.04,185.46033,4.48168,8775.83,1928.41,2.53,2.30,-59.2,-0.408,19.70,21.55,02a58966o0354c
58966.403407,22.738,4.318,3,13,c,0,0.93,185.46033,4.48168,8797.33,1812.71,2.59,2.29,-56.2,-0.413,19.69,21.54,02a58966o0380c
58968.379148,21.020,0.723,14,10,o,0,1.38,185.46033,4.48168,3444.24,4530.75,1.98,1.85,8.8,-0.413,19.68,20.84,01a58968o0338o
58968.382372,-21.751,1.681,-7,12,o,0,1.01,185.46033,4.48168,3464.67,4569.20,1.99,1.80,5.7,-0.408,19.65,20.83,01a58968o0345o
58968.392150,-20.975,0.680,-15,10,o,0,1.27,185.46033,4.48168,3408.40,4490.05,2.03,1.83,-2.6,-0.398,19.62,20.78,01a58968o0366o
58968.406008,-21.893,1.447,-6,9,o,0,1.76,185.46033,4.48168,3390.68,4605.87,2.01,1.86,-6.4,-0.411,19.60,20.71,01a58968o0396o
58970.372212,21.811,2.592,7,18,o,0,0.83,185.46033,4.48168,7192.12,7994.36,2.59,2.26,47.9,-0.418,19.26,20.29,02a58970o0297o
58970.381982,23.204,9.357,2,18,o,0,0.69,185.46033,4.48168,7167.94,7951.43,2.59,2.19,43.9,-0.416,19.31,20.28,02a58970o0318o
58970.385658,-22.899,6.556,-2,16,o,0,1.30,185.46033,4.48168,7229.02,8031.78,2.64,2.23,47.1,-0.410,19.24,20.23,02a58970o0326o
58970.401335,-20.566,0.863,-22,19,o,0,1.11,185.46033,4.48168,7246.50,7916.47,2.66,2.33,46.3,-0.412,19.18,20.15,02a58970o0360o
58976.426942,15.064,0.010,3423,34,o,0,3.32,185.46033,4.48168,8101.51,6915.28,1.99,1.75,90.0,-0.445,18.35,18.07,01a58976o0416o
58976.429719,15.040,0.011,3500,38,o,0,2.28,185.46033,4.48168,8120.43,6955.64,1.97,1.71,-89.5,-0.449,18.31,18.04,01a58976o0422o
58976.435244,15.062,0.011,3428,39,o,0,2.56,185.46033,4.48168,8060.97,6878.40,2.08,1.72,-86.6,-0.455,18.30,18.00,01a58976o0434o
58976.470897,15.059,0.017,3437,58,o,0,1.20,185.46033,4.48168,8036.71,7003.29,2.31,1.85,-84.1,-0.458,17.88,17.57,01a58976o0510o
58978.447025,14.670,0.007,4921,34,o,0,9.65,185.46033,4.48168,2378.08,1682.51,1.99,1.85,61.0,-0.458,18.74,19.06,02a58978o0034o
58978.450717,14.617,0.007,5168,36,o,0,6.51,185.46033,4.48168,2358.58,1642.72,2.01,1.85,52.8,-0.481,18.72,19.03,02a58978o0042o
58978.456691,14.597,0.007,5261,38,o,0,6.80,185.46033,4.48168,2415.85,1721.43,2.17,1.90,55.7,-0.478,18.66,18.98,02a58978o0055o
58978.466919,14.640,0.006,5056,31,o,0,18.87,185.46033,4.48168,2437.19,1602.58,2.04,1.91,66.4,-0.465,18.61,18.90,02a58978o0077o
