mjd,f,ef,band
59272.528750000056,-0.21636119688600092,10.033990422106148,ztfg
59275.49457179988,-1.239961102755741,7.810934605603138,ztfg
59275.51706020022,1.287647020834032,6.884829096610086,ztfr
59280.41152779991,2.0606179246165985,6.933870180797687,ztfg
59280.45020829979,3.586561358854426,6.595489184372161,ztfr
59291.464629599825,-1.4628664467816928,4.343863845652402,ztfr
59291.48881939985,0.35387252999633195,3.646966404906869,ztfg
59297.42649309989,4.852655752168966,8.163848781709225,ztfr
59297.44767360017,14.214226432594371,8.008665174149382,ztfg
59301.406018500216,15.46049080971869,15.15801185990954,ztfr
59301.48519679997,4.525000094173567,9.307669646299967,ztfg
59303.4051967999,-5.436398639143795,9.220926204380522,ztfg
59303.44501159992,-3.245062658757689,10.226498273434776,ztfr
59306.42709490005,1.1308843363010268,5.566197034758108,ztfg
59306.4932754999,1.1205862352117841,5.823122152264003,ztfr
59308.38342589978,0.3791909375052383,4.161457435090065,ztfg
59308.49659720017,-3.806861487891768,5.694213333987142,ztfr
59310.45369210001,-17.37489156930428,25.88767793009365,ztfr
59312.40282410011,-0.07082473527210878,4.9029686960967345,ztfr
59312.42572919978,4.211300761853393,3.5842359640113766,ztfg
59314.41314810002,0.15978539594397623,3.1377547373176853,ztfg
59314.45776619995,-2.5134468027645416,4.035572202321487,ztfr
59316.37028940022,2.9841333796087324,2.575456493740101,ztfg
59316.40269679995,-1.7827581775773973,3.5204891617288383,ztfr
59319.39579859981,11.28744028867806,7.663790502140841,ztfr
59319.43024310004,-4.128432116255792,3.6493647476041318,ztfg
59322.277708299924,-7.339792414767262,5.539123258566139,ztfr
59322.42631939985,2.5057624769599323,4.883394665841175,ztfg
59324.34236110002,-4.513981387676768,5.37303994839532,ztfr
59324.385590299964,-0.7501452612304993,3.814468652796158,ztfg
59328.3093634001,0.2876826214544132,8.227973054462517,ztfr
59328.36422450002,9.623694958671157,8.233442124041796,ztfg
59334.40274310019,-5.014348533084401,6.407800325951714,ztfr
59334.44930560002,7.8264958082318685,6.13129803618599,ztfg
59336.37241900014,-8.01532105374288,4.874250783594342,ztfr
59336.44510419993,1.9935406389416541,4.878377935073531,ztfg
59339.34135420015,0.84552728416095,3.5781029747906854,ztfr
59339.38490739977,4.962309575169766,2.972557292699666,ztfg
59341.35200229986,2.115777135504885,2.950655707940535,ztfg
59341.412268499844,-4.358156860714826,5.80628241616149,ztfr
59343.36825230019,0.868738499361848,4.381063277148038,ztfr
59343.39445600007,0.7123273183256491,2.8011746168785527,ztfg
59345.44622689998,0.6872096778902088,4.139552219080868,ztfr
59349.32462960016,-1.4776748363617762,3.6563077834057247,ztfr
59353.37192129996,2.2541968731936763,4.6707170757920755,ztfg
59353.42884259997,3.3748702654670915,4.713590570772821,ztfr
59356.361018499825,8.028641532127242,7.291241454761619,ztfr
59356.42909719981,3.7687462249061703,4.284414898133209,ztfg
59359.29399310006,-8.825808267727982,9.849004446114439,ztfg
59359.39413189981,5.039651106577759,9.205054014782805,ztfr
59362.29491900001,-4.505316650469637,6.915996908485715,ztfr
59362.38245370006,11.254448357542334,7.156668887106495,ztfg
59364.352511600126,-1.6959951587651985,4.866023374705505,ztfr
59364.361273100134,-2.4967493869755386,4.8192062053531295,ztfg
59366.30849540001,-2.9329108980799936,0.9903312797671354,ztfg
59366.33531250013,-17.72806427977351,5.049719264894354,ztfr
59368.38312500017,-2.362527939669488,3.599328868253525,ztfr
59370.3565508998,-5.852547588059125,4.797752283139005,ztfr
59370.39123839978,1.2430490822816116,2.6878454609808884,ztfg
59372.32628470007,22.07207790749962,62.98001341090131,ztfr
59374.290983799845,-0.26374171074521774,4.783033096042026,ztfr
59374.3692361,-0.45464689007083076,2.905217370999763,ztfg
59376.308379599825,-2.4322134881862456,3.512488186376572,ztfr
59376.361944399774,-3.433113142245446,2.7608155546870408,ztfg
59378.30528939981,-14.739051642475566,4.258408868832942,ztfr
59378.34184029978,3.2953435899723487,3.24334591313808,ztfg
59380.30750000011,-5.78118822243322,12.010013476827865,ztfg
59380.34234949993,-1.8951063874909315,6.104065145433528,ztfr
59382.37351850001,-2.8547567378137972,4.886715789032596,ztfr
59382.384756899904,4.172227107768221,5.087164031284021,ztfg
59384.3415045999,-12.658962059831714,6.407204507068553,ztfr
59386.35128469998,-5.213182179381857,6.957332728078817,ztfg
59386.39395829989,-2.028296563995816,6.495746369954209,ztfr
59390.25809030002,-3.763712116719669,7.57852214300771,ztfg
59390.33079859987,-9.981803936755913,8.669471605098312,ztfr
59392.26828699978,-1.1297500345106437,5.411948254205762,ztfg
59392.3406134001,-0.2329316797519096,7.190051311930536,ztfr
59394.30127310008,1.7204983488855072,7.442669868144872,ztfr
59394.3409258998,-1.616916887961561,6.526654987473947,ztfg
59396.27756940015,-1.335024168042544,4.050306481756821,ztfg
59396.32521989988,-0.7601597571086897,4.1505060160039084,ztfr
59399.28211810021,-2.7884099320632023,0.3054280467564957,ztfg
59399.3208912001,-1.6397099720830937,3.8639374299230207,ztfr
59401.26119210012,3.277838015917856,4.024618305619317,ztfg
59401.325659700204,-4.489381571529178,4.1049208748574575,ztfr
59403.277905100025,1.237490705775927,3.079788412848619,ztfg
59403.3212036998,-2.014324569975869,4.178117033210951,ztfr
59405.30069439998,0.9108725587329712,3.431200704074872,ztfg
59407.26163189998,0.40940396588245004,3.5242728411081345,ztfg
59407.30622689985,-1.110771984033896,4.671797851199548,ztfr
59409.23929399997,-0.3017174418544047,3.3696083718586065,ztfg
59409.28412039997,-9.080990979135077,4.291336367924896,ztfr
59411.237939800136,-8.951570946680034,6.338017677491946,ztfr
59411.30569439987,-2.173435136439543,3.8427406670274524,ztfg
59414.261088000145,3.155646942380229,5.95067941719251,ztfg
59414.2843865999,-4.334820220132748,5.452349505365832,ztfr
59417.27980320016,79.87435287939414,61.93731665308174,ztfr
59419.28209490003,-3.7520809298805555,26.07785033741875,ztfr
59419.34008099977,8.537544799699148,37.49251491132656,ztfg
59423.25976849999,17.200236168746255,35.081312617715795,ztfr
59423.343622699846,2.7206829137690813,11.606997495676708,ztfg
59425.25489579979,-3.57576609544356,3.553868970653947,ztfg
59427.214583300054,-7.545005027286539,4.796052138963043,ztfr
59427.25710650021,-3.3280086029703977,3.6972674923547255,ztfg
59429.24224539986,-4.197010804006603,3.8279689816929547,ztfr
59429.29940970009,-2.4036064431497053,3.879319832165181,ztfg
59434.19673610013,-5.491088337693357,4.33812153166209,ztfr
59434.24449069984,3.5323423089284276,3.134196772108623,ztfg
59436.21495370008,2.0041294130903915,4.630997307009867,ztfr
59436.23835649993,5.527095097041531,3.9657481506218972,ztfg
59439.226087999996,-6.224854215273717,6.379173907165209,ztfr
59439.26702550007,1.1047052473045784,5.487190948462378,ztfg
59441.19601849979,-1.1367823978150986,6.845213677950925,ztfr
59441.2631019,-5.62999113783065,4.219107572189581,ztfg
59443.20123839984,-5.2803711050466795,8.978683287394006,ztfg
59443.257407399826,-1.6311949286015315,10.070751111880178,ztfr
59446.2786921002,-2.821669411467705,10.722730687727958,ztfg
59448.174942099955,-9.31476619235685,7.603664567235783,ztfg
59448.24447919987,-4.494393298071382,11.394078346867646,ztfr
59450.23643520009,-5.073592467747298,10.07758068902123,ztfg
59450.28614579979,-2.7104049461151494,14.892901567724468,ztfr
59452.19868060015,-5.69885068840093,4.438219212944504,ztfr
59454.20508099999,-1.100988197372917,3.4958129473042687,ztfg
59454.28483799985,-9.048939261234839,5.938509456785982,ztfr
59457.224062500056,3.7894612706440642,3.522648988820492,ztfg
59460.218009300064,2.1634540771268687,6.123514747625849,ztfr
59460.25682870019,0.7943609279388234,4.613639004508231,ztfg
59462.198854200076,1.5101087625067422,5.050657124612035,ztfr
59462.26534719998,-12.44183310011405,5.239024545566846,ztfg
59464.15408559982,-1.0287429942032509,1.369661267400741,ztfg
59464.28130789986,-3.956609249687769,7.468161040637217,ztfr
59466.1627894002,2.7642110384568985,3.997334507732508,ztfr
59466.308877300005,6.338951735536324,11.149776854384179,ztfg
59468.16055560019,-3.3930089539831276,3.7738158314782475,ztfg
59468.21703700023,-9.853305295865015,4.2334052743261985,ztfr
59470.15303240018,2.387039460694789,4.953607662258365,ztfr
59470.20604170021,3.162151537709097,4.181617578215905,ztfg
59473.14059029985,-7.334504834550832,5.5612633177486614,ztfr
59473.1969792,5.549051719292364,5.845182583055207,ztfg
59476.1941550998,7.279750297909113,12.331687298877148,ztfr
59476.24192130007,-5.288819224448024,15.358909714079715,ztfg
59478.13949069986,5.480022143564249,9.475589357656176,ztfg
59478.18662039982,-14.258390006482742,9.8934757775071,ztfr
59480.1615394,2.6848166403496045,6.797358583800899,ztfg
59480.177893499844,-1.5351489179758993,8.41397060368434,ztfr
59484.17568290001,1.7185336133322096,3.564520047769798,ztfg
59484.23748840019,-9.616314287032976,7.274861434214072,ztfr
59486.143900500145,3.6754800294664474,3.9574236457801324,ztfg
59488.13603009982,4.2452545234665235,4.020003436280356,ztfg
59488.15141199995,0.6579291218390164,4.893747665773943,ztfr
59490.14438659977,-7.593444543167877,6.032502856032927,ztfr
59490.184479199816,-28.853182287563136,14.588060910626234,ztfg
59497.18540510023,14.474330684173411,12.330136454398533,ztfr
59502.123205999844,7.915241883869326,8.474154385792799,ztfg
59502.157824099995,1.201045105406997,12.308673781711112,ztfr
59504.12245369982,3.107669738807781,8.197655766073881,ztfr
59504.18032409996,-8.099515303455023,11.897918065055531,ztfg
59510.156400499865,-74.23893287128554,140.33414624618064,ztfr
59512.12297450006,-5.264822807007867,5.423824457772734,ztfr
59512.173194400035,-0.09710311386306175,10.706074310198368,ztfg
59521.11847219989,1.8766035428785193,6.240883601493999,ztfg
59521.14190969989,-1.3409334719794002,8.821865405025822,ztfr
59523.09417819977,-10.540438432438727,5.42466139524911,ztfr
59525.1164119998,-1.1795232579212402,5.60404765114214,ztfg
59525.14013889991,0.29888759000460297,9.126574141264859,ztfr
59527.1374189998,6.612042208393312,10.450290432787371,ztfg
59600.53353009978,-10.939047722442808,8.475825258803305,ztfr
59623.44743059995,5.547720682179153,8.572778130865778,ztfr
59623.53689809982,3.667457728323415,4.242919529501983,ztfg
59625.4950116002,5.6463246571984245,11.376161416850753,ztfr
59625.541215300094,3.013663343083057,10.164863362059423,ztfg
59629.4456944,14.782720581226533,12.034891472910592,ztfg
59629.505034700036,2.9467589132718706,8.810395422954388,ztfr
59636.50803240016,2.4842007732392704,4.858463482076251,ztfg
59639.43247690005,20.250127772471973,6.924827294628173,ztfg
59639.512881900184,1.7239525182335491,9.557652936281354,ztfr
59641.4563310002,-3.7121482443639287,5.176614620045583,ztfr
59641.51791669987,1.3734527076341942,3.0762314747018396,ztfg
